variable,col1
volleys,0.429057596078
finishing,0.402790225446
vision,0.342225033335
sprint_speed,0.326460283351
aggression,0.323406203342
stamina,0.318612061942
shot_power,0.31190586583
strength,0.31155893233
balance,0.25819980579
positioning,0.257957896884
acceleration,0.250567732029
ball_control,0.220651610083
curve,0.208666895398
heading_accuracy,0.204370201085
dribbling,0.192555037244
crossing,0.189008181991
long_passing,0.178215645525
short_passing,0.158382049082
marking,0.150895444824
free_kick_accuracy,0.148266876959
agility,0.136669065345
long_shots,0.118202415331
penalties,0.109159321654
reactions,0.106279951681
jumping,0.105547131362
interceptions,0.047962579315
gk_diving,0.0406022942236
gk_reflexes,0.0389722297848
gk_kicking,0.031995100164
gk_positioning,0.0270090695489
sliding_tackle,0.0245506803308
standing_tackle,0.0208195408888
gk_handling,0.00847704182422
