name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Jop van der Linden,72.0,77.0,33.0,69.0,60.0,42.0,42.0,84.0,83.0,62.0,74.0,40.0,31.0,37.0,67.0,44.0,79.0,42.0,63.0,76.0,70.0,72.0,77.0,36.0,59.0,75.0,76.0,76.0,72.0,8.0,14.0,13.0,11.0,7.0,def
Ron Vlaar,80.0,29.0,44.0,76.0,73.0,58.0,60.0,39.0,69.0,74.0,64.0,55.0,66.0,39.0,73.0,43.0,88.0,49.0,73.0,90.0,66.0,78.0,83.0,39.0,59.0,72.0,83.0,84.0,79.0,11.0,9.0,8.0,11.0,7.0,def
Mounir El Hamdaoui,73.0,54.0,78.0,52.0,68.0,81.0,77.0,80.0,67.0,50.0,83.0,69.0,66.0,75.0,70.0,58.0,77.0,52.0,62.0,72.0,76.0,31.0,17.0,76.0,69.0,74.0,15.0,15.0,15.0,7.0,6.0,9.0,7.0,5.0,for
Gino Coutinho,67.0,18.0,22.5,20.0,22.5,20.5,18.0,19.0,18.0,29.5,32.5,55.0,54.0,66.0,64.5,44.0,36.5,73.0,40.0,56.0,19.5,31.5,18.5,18.5,38.5,28.5,19.5,21.5,20.5,71.5,64.5,57.5,64.5,71.5,gk
Stijn Wuytens,67.5,56.5,42.5,63.5,75.5,49.5,63.0,70.5,66.5,72.5,72.5,61.5,60.0,64.0,68.5,66.0,68.5,54.0,71.0,64.0,49.5,50.5,69.0,48.5,70.5,54.5,60.5,57.5,50.5,12.5,7.5,12.5,14.5,14.5,mid
Markus Henriksen,73.29,64.57,73.14,66.86,74.86,67.86,71.71,46.86,55.86,64.86,77.14,67.14,68.0,73.0,75.57,57.86,84.86,84.0,88.0,73.14,76.57,77.14,64.43,70.14,73.43,42.86,63.86,66.14,61.86,15.86,14.86,12.86,9.86,13.86,mid
Celso Ortiz,73.0,52.5,47.5,46.0,76.5,54.5,66.5,62.5,42.5,68.0,74.5,67.0,62.5,73.0,73.0,76.0,68.0,68.0,84.0,64.0,58.5,73.5,78.0,62.5,61.5,46.5,62.0,78.5,69.0,9.5,6.5,11.5,14.5,11.5,mid
Guus Hupperts,70.2,62.6,62.6,57.6,67.0,59.6,75.0,55.6,54.6,57.6,71.4,84.0,85.0,76.0,67.6,72.0,69.6,60.0,73.0,64.0,63.6,51.6,46.6,68.2,67.6,50.6,38.6,40.6,36.6,9.6,8.6,14.6,6.6,13.6,for
Rajko Brezancic,69.0,68.0,28.0,50.0,63.0,38.0,66.0,55.0,30.0,60.0,62.0,74.0,77.0,70.0,66.0,72.0,55.0,66.0,78.0,68.0,28.0,73.0,58.0,60.0,44.0,43.0,69.0,72.0,76.0,10.0,6.0,9.0,15.0,12.0,def
Mattias Johansson,70.67,54.33,44.67,53.67,63.67,22.67,73.67,58.67,21.67,62.0,71.67,84.0,86.0,83.0,70.67,78.0,67.67,72.0,86.0,49.0,28.67,66.67,70.67,67.67,42.67,45.67,68.67,71.0,71.67,6.67,9.67,9.67,15.67,15.67,def
