variable,col1
heading_accuracy,0.472749678094
strength,0.434593383803
free_kick_accuracy,0.422961061132
interceptions,0.403924679483
curve,0.383513817307
penalties,0.364878729914
marking,0.320723640288
balance,0.317071187526
standing_tackle,0.313067844212
aggression,0.2998700818
acceleration,0.28365243058
long_passing,0.256789398314
crossing,0.223290733719
finishing,0.216631357477
jumping,0.215395248465
positioning,0.207803649045
sprint_speed,0.190312932173
shot_power,0.189832458889
gk_handling,0.157006412917
agility,0.145327780126
short_passing,0.143407223932
vision,0.137693300568
stamina,0.130319998735
sliding_tackle,0.129055961432
long_shots,0.127852618309
reactions,0.111495344916
gk_kicking,0.10820074964
ball_control,0.0837200781682
volleys,0.0636152351912
gk_diving,0.0468541928826
gk_reflexes,0.0463625554283
dribbling,0.0274960863428
gk_positioning,0.0245301491897
