variable,col1
free_kick_accuracy,0.362424010705
acceleration,0.294129697158
balance,0.276636587536
strength,0.247225752484
short_passing,0.225881089399
heading_accuracy,0.222156791206
agility,0.220757780012
crossing,0.218649411443
volleys,0.17984175047
jumping,0.174818584791
long_passing,0.169755365796
sliding_tackle,0.148776886742
aggression,0.145145121973
curve,0.140049849551
sprint_speed,0.116239559825
positioning,0.113785787723
vision,0.11139934733
dribbling,0.0885288281268
shot_power,0.0884844641304
standing_tackle,0.0858408082018
penalties,0.0684569580493
long_shots,0.0493454902133
ball_control,0.0462601773645
marking,0.0351484685512
finishing,0.0349208459156
gk_diving,0.0319686929954
interceptions,0.0227835633077
gk_handling,0.0199015875121
gk_reflexes,0.0144049849438
reactions,0.013312245183
gk_positioning,0.0119708875354
gk_kicking,0.0108273379131
stamina,0.0101712859132
