name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Mark-Jan Fledderus,67.33,66.33,61.67,51.17,69.33,67.67,62.67,82.0,82.17,67.67,68.33,55.0,48.33,60.0,68.67,74.0,81.17,72.83,74.0,68.0,80.33,77.0,69.17,66.67,68.67,69.67,57.83,66.83,66.5,9.67,13.67,6.67,10.67,6.67,def
Bram Castro,68.67,13.0,11.0,14.0,27.0,12.0,11.0,14.0,14.0,28.0,36.0,37.0,34.0,40.0,67.0,37.0,35.0,64.0,29.0,63.0,20.0,27.0,15.0,10.0,43.0,16.0,12.0,11.0,12.0,66.33,66.0,74.0,74.67,69.33,gk
Ramon Zomer,70.0,53.0,34.0,72.0,67.0,38.0,41.0,48.0,26.0,63.0,67.0,37.0,50.0,58.0,61.0,65.0,64.0,82.0,69.0,67.0,44.0,74.0,71.0,50.0,58.0,51.0,65.0,73.0,73.0,8.0,14.0,12.0,8.0,13.0,def
Gonzalo Garcia,66.5,59.0,61.0,37.0,64.0,69.0,73.0,66.0,62.0,52.0,78.0,55.0,45.0,72.0,68.0,74.0,58.0,54.0,33.0,58.0,57.0,70.0,30.0,69.0,69.0,43.0,26.0,35.0,34.0,12.0,11.0,8.0,7.0,16.0,for
Tim Breukers,67.14,61.43,39.43,62.43,64.86,52.43,60.14,57.43,45.43,60.86,61.0,68.57,74.0,66.0,66.43,67.0,68.43,70.0,84.0,66.0,48.43,65.43,64.57,52.43,55.43,44.43,66.29,68.29,67.71,5.43,14.43,15.43,13.43,10.43,def
Wout Droste,69.0,68.0,24.0,67.0,61.0,31.0,69.0,26.0,31.0,73.0,64.0,76.0,74.0,69.0,64.0,67.0,38.0,89.0,78.0,63.0,23.0,59.0,70.0,52.0,53.0,38.0,71.0,68.0,70.0,11.0,10.0,12.0,15.0,10.0,def
Dario Vujicevic,66.67,61.67,59.67,38.67,66.67,60.67,73.67,68.67,64.67,62.67,72.67,66.0,62.67,73.67,64.67,71.0,67.67,73.0,62.0,60.0,63.67,38.67,62.67,64.67,68.0,52.67,32.67,36.67,31.67,15.67,11.67,10.67,13.67,13.67,def
Mike Te Wierik,69.0,65.67,39.33,70.33,67.33,48.33,59.67,32.33,30.33,62.33,62.33,61.67,68.0,56.0,66.33,57.0,59.33,71.67,69.0,76.0,54.33,64.33,67.67,51.33,64.33,36.33,69.33,70.0,72.67,12.33,11.33,12.33,11.33,13.33,def
Iiass Bel Hassani,70.33,65.67,61.67,45.67,73.67,57.67,78.0,71.0,64.67,64.67,74.33,72.0,59.67,78.0,62.33,83.0,68.0,60.0,55.0,56.0,61.67,45.67,37.33,57.33,77.67,57.67,38.67,33.67,40.67,12.67,10.67,11.67,7.67,8.67,mid
Thomas Bruns,69.0,51.0,64.0,56.0,71.0,57.0,70.0,69.0,50.0,65.0,70.0,75.0,75.0,74.0,68.0,72.0,66.0,71.0,84.0,62.0,63.0,76.0,59.0,67.0,74.0,48.0,50.0,59.0,59.0,13.0,11.0,13.0,14.0,9.0,mid
Peter van Ooijen,68.0,65.0,59.0,57.0,74.0,48.0,66.0,57.0,53.0,70.0,72.0,65.0,68.0,65.0,66.0,70.0,72.0,67.0,62.0,61.0,70.0,45.0,54.0,56.0,68.0,59.0,64.0,66.0,62.0,15.0,11.0,11.0,9.0,7.0,for
Joey Pelupessy,66.5,53.0,37.0,61.0,74.5,32.0,67.0,49.0,47.0,69.17,71.83,69.0,68.0,73.0,58.0,83.0,53.0,70.0,62.67,54.0,41.0,69.0,70.83,56.0,66.0,50.0,57.17,67.83,59.67,15.0,14.0,8.0,8.0,14.0,mid
Paul Gladon,66.0,43.0,71.0,72.0,59.0,63.0,58.0,64.0,51.0,51.0,64.0,66.0,69.0,68.0,60.0,65.0,68.0,73.0,70.0,72.0,56.0,46.0,29.0,67.0,49.0,69.0,29.0,21.0,20.0,14.0,15.0,8.0,15.0,14.0,for
Brahim Darri,66.2,56.8,63.5,44.4,57.8,63.2,77.0,69.0,40.4,43.4,69.9,76.2,77.0,81.6,63.4,76.2,68.2,66.0,54.0,57.0,64.2,28.4,24.0,62.4,48.4,63.9,25.4,21.8,22.4,11.4,13.4,13.4,14.4,6.4,for
Menno Heerkes,61.33,43.33,54.33,57.33,66.33,43.33,62.0,58.33,37.33,59.67,64.0,67.0,68.0,68.0,63.33,74.67,56.0,65.0,68.0,47.0,56.0,61.33,59.33,48.33,62.33,35.33,50.33,58.33,62.33,8.33,12.33,10.33,12.33,7.33,mid
Wouter Weghorst,66.5,29.5,72.0,78.5,52.5,62.5,58.5,35.5,36.5,30.5,65.0,31.0,46.25,54.0,61.75,50.0,71.75,67.5,68.25,85.0,56.5,60.0,30.0,72.5,51.5,54.5,22.5,22.5,25.5,10.5,8.5,13.5,15.5,11.5,for
Oussama Tannane,69.75,57.75,66.5,47.75,68.75,69.0,77.5,79.25,71.5,56.75,75.75,75.0,76.0,77.0,61.75,70.0,82.0,63.0,54.0,74.5,74.75,74.75,25.75,63.25,55.25,66.25,35.75,26.75,27.75,8.75,5.75,6.75,10.75,9.75,for
Jaroslav Navratil,65.2,59.6,61.4,45.6,62.6,59.6,68.8,56.6,46.6,49.6,65.4,86.2,86.6,73.8,52.6,75.6,40.6,48.0,40.0,55.0,52.6,30.6,24.6,62.6,50.6,52.6,22.6,27.6,34.6,5.6,11.6,8.6,14.6,12.6,for
Robin Gosens,64.8,50.2,32.4,56.4,66.2,42.4,61.0,67.4,67.4,65.0,67.8,67.0,67.0,64.0,61.4,66.0,72.4,65.8,75.0,65.0,66.4,68.4,63.2,56.4,63.4,51.4,59.6,67.0,68.0,6.4,15.4,14.4,15.4,9.4,for
Gino Bosz,61.0,48.67,44.67,56.67,64.67,46.67,58.67,47.67,49.0,62.67,63.67,66.33,68.0,60.0,55.67,68.0,59.67,57.0,59.67,63.33,59.0,59.0,53.67,51.0,63.67,64.67,55.67,65.33,63.67,11.67,13.67,7.67,8.67,9.67,def
Tarik Kada,61.75,56.25,60.25,37.25,49.25,50.25,72.75,49.25,42.25,40.25,71.0,77.0,75.0,69.0,41.75,65.0,66.25,40.0,45.25,47.75,59.25,29.25,26.25,46.25,61.25,50.25,28.25,26.25,28.25,8.25,15.25,10.25,8.25,12.25,for
