name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Andrew Driver,65.5,66.5,53.5,32.5,57.5,38.5,67.5,64.5,69.5,57.5,67.5,77.0,78.0,80.0,64.5,76.0,66.5,76.0,50.0,60.5,58.5,61.5,51.5,63.5,65.5,66.5,39.5,42.5,42.5,5.5,14.5,6.5,15.5,8.5,mid
Erik Quekel,64.0,30.0,67.0,67.0,60.0,55.0,53.0,38.0,35.0,35.0,65.0,67.0,54.0,60.0,65.0,70.0,67.0,75.0,63.0,67.0,45.0,30.0,18.0,65.0,50.0,70.0,18.0,12.0,19.0,14.0,5.0,8.0,14.0,11.0,for
Nathan Kabasele,65.0,60.33,65.33,53.0,55.33,59.67,74.33,43.33,33.33,57.67,72.0,78.67,79.67,70.0,64.33,81.0,78.33,80.0,62.33,77.33,62.67,50.33,28.33,55.0,46.33,68.33,23.0,23.0,23.0,5.33,13.33,6.33,13.33,5.33,for
Jeroen Tesselaar,63.5,64.5,18.5,58.5,61.5,21.0,63.5,53.5,28.5,53.5,62.5,72.5,72.0,71.0,60.5,61.0,27.5,55.0,72.0,64.5,19.5,54.5,61.5,38.5,52.5,45.5,63.0,62.5,61.0,6.5,12.5,14.5,15.5,6.5,def
Bryan Smeets,66.5,54.0,35.0,65.0,68.0,44.0,50.0,55.0,58.0,65.0,66.0,65.0,68.0,59.0,63.0,65.0,75.0,73.0,78.5,80.0,68.0,83.5,63.0,55.0,63.0,40.0,52.0,67.0,67.0,8.0,8.0,6.0,7.0,6.0,mid
Alexander Bannink,65.0,55.0,61.0,50.0,67.0,38.0,62.0,55.0,55.0,65.0,67.0,60.0,56.0,62.0,62.0,60.0,70.0,57.0,81.0,74.0,66.0,65.0,55.0,55.0,70.0,65.0,48.0,52.0,52.0,11.0,13.0,10.0,6.0,7.0,mid
Nathaniel Will,65.0,67.0,33.0,63.0,65.0,44.0,64.0,53.0,46.0,55.0,66.0,72.0,67.0,69.0,67.0,75.0,59.0,77.0,63.0,64.0,57.0,70.0,58.0,60.0,56.0,49.0,66.0,60.0,68.0,12.0,15.0,16.0,13.0,16.0,mid
Ted van de Pavert,67.0,55.0,43.0,70.0,60.0,36.0,52.0,28.0,36.0,60.0,59.0,46.0,60.0,55.0,60.0,48.0,59.0,73.0,68.0,87.0,44.0,52.0,66.0,48.0,45.0,39.0,67.0,68.0,65.0,9.0,16.0,9.0,7.0,14.0,def
Thijs Bouma,64.0,65.0,33.0,55.0,63.0,33.0,64.0,55.0,40.0,60.0,61.0,68.0,74.0,67.0,63.0,65.0,62.0,70.0,70.0,65.0,35.0,70.0,58.0,53.0,39.0,42.0,63.0,65.0,66.0,10.0,9.0,12.0,13.0,13.0,def
Lion Kaak,64.0,46.0,43.0,34.0,71.0,41.0,59.0,42.0,52.0,68.0,66.0,65.0,66.0,61.0,60.0,61.0,64.0,51.0,70.0,70.0,46.0,72.0,62.0,49.0,65.0,42.0,63.0,62.0,62.0,9.0,9.0,8.0,9.0,10.0,mid
Cas Peters,68.0,53.0,69.0,64.0,64.0,58.0,70.0,69.0,30.0,48.0,63.0,70.0,77.0,71.0,58.0,63.0,75.0,72.0,65.0,74.0,70.0,71.0,20.0,67.0,53.0,65.0,12.0,15.0,14.0,15.0,8.0,11.0,12.0,7.0,for
Robin Propper,66.0,29.0,36.0,66.0,65.0,34.0,51.0,64.0,62.0,72.0,63.0,58.0,65.0,59.0,56.0,49.0,76.0,65.0,58.0,77.0,71.0,65.0,64.0,31.0,59.0,44.0,69.0,67.0,64.0,11.0,8.0,6.0,14.0,14.0,mid
Mark Diemers,66.0,61.0,62.0,52.0,69.0,55.0,65.0,56.0,49.0,78.0,67.0,65.0,60.0,62.0,58.0,75.0,67.0,59.0,58.0,52.0,70.0,65.0,73.0,58.0,66.0,59.0,59.0,53.0,56.0,10.0,12.0,13.0,11.0,10.0,mid
Karim Tarfi,64.0,55.0,29.0,34.0,68.0,67.0,66.0,73.0,71.0,67.0,67.0,69.0,66.0,72.0,61.0,75.0,79.0,73.0,72.0,64.0,76.0,66.0,56.0,48.0,66.0,66.0,59.0,59.0,59.0,8.0,7.0,16.0,7.0,15.0,mid
Hidde Jurjus,66.0,19.0,14.0,19.0,21.0,12.0,19.0,14.0,19.0,45.0,24.0,49.0,39.0,38.0,63.0,50.0,24.0,70.0,44.0,60.0,12.0,32.0,15.0,11.0,40.0,23.0,20.0,17.0,16.0,71.0,61.0,66.0,61.0,73.0,gk
Dean Koolhof,66.0,59.0,60.0,31.0,66.0,67.0,72.0,75.0,34.0,58.0,70.0,77.0,72.0,78.0,54.0,78.0,67.0,63.0,64.0,58.0,59.0,29.0,21.0,61.0,65.0,44.0,15.0,21.0,20.0,15.0,11.0,14.0,12.0,14.0,mid
Vincent Vermeij,64.0,41.0,63.0,80.0,61.0,45.0,52.0,33.0,23.0,44.0,63.0,59.0,63.5,58.0,66.0,60.0,69.0,77.0,70.0,76.0,35.0,31.0,23.0,65.0,57.0,63.0,22.0,19.0,23.0,9.0,9.0,9.0,13.0,11.0,for
Kristopher Vida,63.0,24.0,65.0,52.0,64.0,67.0,66.0,34.0,23.0,33.0,65.0,67.0,73.0,70.0,56.0,75.0,71.0,70.0,60.0,66.0,64.0,66.0,16.0,63.0,62.0,50.0,13.0,16.0,16.0,13.0,8.0,12.0,7.0,10.0,mid
Bart Straalman,61.0,55.0,23.0,59.0,56.0,31.0,38.0,46.0,29.0,59.0,46.0,53.0,65.0,49.0,54.0,50.0,36.0,65.0,58.0,71.0,30.0,60.0,64.0,39.0,31.0,31.0,66.0,62.5,62.5,8.0,14.0,14.0,8.0,6.0,def
Tim Linthorst,61.0,27.0,20.0,60.0,52.0,28.0,38.0,34.0,28.0,55.0,58.0,50.0,61.0,48.0,51.0,48.0,32.0,70.0,60.0,74.0,23.0,55.0,57.0,26.0,28.0,40.0,60.0,65.0,57.0,11.0,6.0,14.0,11.0,6.0,def
Youssef El Jebli,60.0,50.0,43.0,34.0,64.0,53.0,74.0,58.0,48.0,52.0,67.0,66.0,54.0,75.0,53.0,70.0,50.0,56.0,51.0,55.0,40.0,63.0,30.0,50.0,60.0,44.0,22.0,28.0,21.0,7.0,12.0,8.0,15.0,11.0,for
