variable,col1
jumping,0.572218347865
aggression,0.352037644983
interceptions,0.348299246492
penalties,0.341767449718
standing_tackle,0.223363895114
sliding_tackle,0.202444094801
vision,0.199919795099
agility,0.192656168172
stamina,0.182687454986
marking,0.179376217471
positioning,0.179298568763
long_shots,0.16706867567
acceleration,0.164116961264
finishing,0.159823390232
reactions,0.158475658751
strength,0.149940143624
balance,0.135041131166
free_kick_accuracy,0.131460517043
heading_accuracy,0.129783054186
volleys,0.123766958297
long_passing,0.118946665667
crossing,0.1165271792
sprint_speed,0.0841973862405
dribbling,0.0795650944839
gk_positioning,0.0656779317041
short_passing,0.0569270859731
ball_control,0.0446809868613
shot_power,0.0423745909851
curve,0.030250807555
gk_diving,0.025505609779
gk_reflexes,0.0242680149165
gk_kicking,0.0105162788712
gk_handling,0.00701699406717
