variable,col1
jumping,0.548885538548
heading_accuracy,0.448394762019
aggression,0.377252377342
shot_power,0.245561992173
acceleration,0.243717183344
dribbling,0.229999411113
balance,0.228302841589
marking,0.226658018089
standing_tackle,0.220510749368
interceptions,0.210587911262
crossing,0.183271846279
long_shots,0.17195840043
sliding_tackle,0.152429152815
ball_control,0.151795809613
curve,0.140913887247
strength,0.135204304041
sprint_speed,0.121306301008
stamina,0.10258915313
finishing,0.102481607204
vision,0.102136906355
agility,0.0981740775556
reactions,0.0925290193715
penalties,0.0882005493425
volleys,0.0867565449853
short_passing,0.0646897991879
positioning,0.0646543078193
free_kick_accuracy,0.0629499563993
long_passing,0.0521028548596
gk_handling,0.0135184647996
gk_diving,0.0124581139996
gk_positioning,0.00852040450714
gk_reflexes,0.00678442933862
gk_kicking,0.00470332486263
