variable,col1
curve,0.534445384898
long_shots,0.431047588426
vision,0.370961864334
free_kick_accuracy,0.363049969096
positioning,0.339252390413
interceptions,0.285444839464
crossing,0.264265205829
marking,0.258054125756
finishing,0.244594815337
agility,0.219429575557
volleys,0.208120413992
heading_accuracy,0.19898775443
acceleration,0.195731265118
stamina,0.189426017733
aggression,0.178779690325
shot_power,0.171433172139
jumping,0.157793387789
standing_tackle,0.153918752454
sprint_speed,0.144842701193
short_passing,0.142670568877
dribbling,0.132336520674
ball_control,0.128498448081
balance,0.126340358073
strength,0.104192990897
penalties,0.10386303689
long_passing,0.0857847311073
gk_reflexes,0.0740576675115
reactions,0.0710060961928
gk_diving,0.0417610739207
sliding_tackle,0.031464736803
gk_positioning,0.0298223969659
gk_handling,0.0111533907939
gk_kicking,0.00746906892837
