name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Kevin Conboy,68.0,71.0,40.0,61.0,66.0,42.0,61.0,68.0,66.0,57.0,62.0,71.0,67.0,76.0,66.0,64.0,80.0,77.0,73.0,73.0,53.0,84.0,62.0,56.0,54.0,38.0,68.0,67.0,67.0,11.0,8.0,15.0,6.0,9.0,def
Ramon Leeuwin,72.5,59.0,36.0,74.0,68.0,45.0,47.0,47.0,41.0,69.0,67.0,67.0,73.0,67.0,64.0,60.0,50.0,86.5,75.0,83.0,58.0,67.0,74.5,54.0,59.0,65.0,72.0,72.0,70.0,7.0,7.0,7.0,12.0,7.0,def
Christiaan Kum,68.67,57.67,31.67,70.33,55.67,31.67,59.67,33.67,31.67,63.33,54.0,70.67,73.33,62.67,64.33,66.0,72.67,79.0,68.0,68.0,42.67,80.67,75.0,34.67,55.67,43.67,65.0,67.33,76.0,10.67,10.67,13.67,12.67,14.67,def
Willem Janssen,71.0,69.0,66.0,71.0,72.0,68.0,68.0,54.0,44.0,70.0,71.0,57.0,67.0,66.0,68.0,64.0,76.0,72.0,89.0,76.0,69.0,75.0,69.0,72.0,69.0,75.0,55.0,60.0,56.0,6.0,9.0,14.0,15.0,10.0,mid
Nacer Barazite,69.67,66.33,66.67,59.67,68.67,64.67,77.67,70.67,60.67,64.67,76.33,65.67,68.0,78.0,68.67,58.0,70.67,64.0,67.0,66.0,61.67,43.67,35.67,68.67,63.67,69.67,21.0,17.67,19.67,15.67,13.67,14.67,9.67,7.67,for
Ruud Boymans,72.0,45.0,80.0,81.0,61.0,64.0,60.0,50.0,34.0,33.0,65.0,45.0,47.0,53.0,70.0,51.0,79.0,77.0,64.0,91.0,65.0,69.0,20.0,77.0,57.0,74.0,21.0,25.0,23.0,9.0,13.0,15.0,10.0,14.0,for
Robbin Ruiter,74.0,16.0,12.0,12.0,36.0,24.0,17.0,14.0,13.0,34.0,18.0,55.0,55.0,38.0,72.0,34.0,44.0,55.0,37.0,69.0,16.0,35.0,22.0,17.0,39.0,24.0,12.0,16.0,16.0,72.0,76.0,71.0,76.0,76.0,gk
Marc van de Maarel,69.0,56.0,34.0,56.0,53.0,47.0,59.0,42.0,40.0,61.0,65.0,74.0,72.0,70.0,67.0,75.0,58.0,75.0,69.0,64.0,42.0,74.0,76.0,54.0,60.0,33.0,73.0,73.0,73.0,9.0,8.0,10.0,7.0,8.0,def
Andreas Ludwig,66.33,66.67,64.67,52.67,64.67,61.67,66.67,74.67,68.67,59.67,68.67,74.0,69.0,70.0,60.67,82.0,76.67,65.0,76.67,59.67,67.67,53.67,53.67,65.67,71.0,65.67,43.67,56.67,53.67,12.67,7.67,11.67,13.67,6.67,mid
Filip Bednarek,61.0,16.0,18.0,17.0,24.0,13.0,14.0,13.0,16.0,22.0,25.0,47.0,40.0,33.0,54.0,58.0,23.0,56.0,45.0,70.0,13.0,20.0,22.0,12.0,22.0,31.0,15.0,16.0,21.0,65.0,57.0,60.0,61.0,64.0,gk
