variable,col1
free_kick_accuracy,0.57492497868
aggression,0.574324065206
crossing,0.500928706406
long_passing,0.486608502133
balance,0.47831996275
strength,0.452451637246
penalties,0.447862155283
volleys,0.414047923584
interceptions,0.384944834025
agility,0.38196566654
long_shots,0.369779716684
shot_power,0.350889066043
vision,0.330913929752
heading_accuracy,0.328284721875
finishing,0.285437840601
positioning,0.283581170213
jumping,0.282947474536
sprint_speed,0.255746158149
stamina,0.243104680219
acceleration,0.201274125361
curve,0.17177772147
marking,0.168151840442
short_passing,0.161208497608
standing_tackle,0.127457425423
ball_control,0.108950897649
reactions,0.106613602792
gk_positioning,0.106402852223
gk_reflexes,0.10219634865
gk_handling,0.0898689468172
sliding_tackle,0.0738760327242
dribbling,0.0560975657764
gk_diving,0.0499872666013
gk_kicking,0.049073686535
