name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Kenneth Vermeer,78.0,13.0,13.0,16.0,49.0,11.0,23.0,16.0,13.0,33.0,39.0,60.0,56.0,66.0,80.0,58.0,24.0,82.0,42.0,58.0,13.0,35.0,25.0,19.0,65.0,30.0,15.0,16.0,14.0,82.0,70.0,70.0,77.5,84.0,gk
Karim El Ahmadi,76.0,60.0,59.0,47.5,84.0,65.0,74.0,68.0,50.0,80.0,80.0,68.0,68.0,78.0,78.0,69.0,75.0,57.0,82.0,69.0,63.0,83.0,65.0,67.0,75.0,70.0,50.5,71.0,55.25,12.0,16.0,11.0,14.0,8.0,mid
Eljero Elia,75.17,68.17,58.17,58.17,72.17,68.17,86.17,73.17,51.17,60.17,77.17,92.0,88.0,85.0,73.67,81.0,69.67,68.0,72.0,62.0,61.83,55.17,31.17,70.0,69.5,64.17,21.17,31.17,29.17,10.17,12.17,5.17,14.17,7.17,for
Dirk Kuyt,77.69,80.92,77.46,78.38,76.69,74.46,74.77,62.69,50.46,67.92,75.08,68.69,71.54,71.85,82.54,61.0,80.92,76.15,90.92,76.62,74.38,72.46,62.85,82.69,75.0,85.0,65.08,69.15,62.0,7.46,5.46,15.46,10.46,6.46,for
Colin Kazim-Richards,71.29,68.29,66.14,71.29,68.29,68.0,73.29,63.29,63.29,67.29,74.29,68.71,73.57,74.0,67.29,64.0,78.29,77.29,72.0,83.0,71.29,80.86,27.14,71.29,62.29,63.0,23.0,42.29,40.29,8.29,15.29,7.29,13.29,15.29,mid
Eric Fernando Botteghin,76.0,29.5,28.5,74.5,57.0,24.5,51.0,24.5,42.5,64.0,58.0,38.5,35.5,43.0,66.5,39.0,58.5,78.5,76.0,91.0,39.5,81.0,82.0,29.5,35.5,54.5,81.0,76.0,68.5,14.5,11.5,12.5,13.5,14.5,def
Lex Immers,72.33,67.67,69.67,79.0,73.33,73.67,67.67,41.67,44.67,64.33,71.33,58.0,50.67,55.0,74.0,52.0,83.0,80.0,90.0,81.33,71.0,81.33,60.33,82.0,72.67,70.67,52.67,66.67,59.67,11.67,6.67,13.67,9.67,15.67,mid
Jan-Arie van der Heijden,74.0,61.0,53.0,69.0,79.0,42.0,62.0,80.0,74.0,72.0,74.0,40.0,37.0,62.0,75.0,61.0,75.0,82.0,73.0,74.0,74.0,69.0,69.0,66.0,68.0,66.0,79.0,77.0,74.0,6.0,15.0,10.0,7.0,6.0,def
Michiel Kramer,72.5,47.62,80.25,75.62,64.25,64.62,62.62,43.62,31.62,56.62,68.25,68.0,72.75,59.0,69.38,44.0,69.25,82.12,69.0,80.0,58.62,38.62,29.5,77.62,57.62,62.62,28.62,31.62,33.62,11.62,12.62,13.62,15.62,9.62,for
Marko Vejinovic,76.17,76.67,59.67,69.67,84.0,71.33,69.33,83.0,80.0,79.33,77.83,55.0,71.67,73.33,71.0,68.17,80.5,72.67,73.33,65.33,76.17,69.67,69.33,73.67,77.83,79.0,59.67,66.33,55.0,6.67,14.67,8.67,13.67,15.67,mid
Miquel Nelom,70.33,72.67,47.67,55.67,58.67,57.67,71.0,65.67,67.67,72.0,69.67,80.33,77.0,83.0,67.67,82.0,73.67,85.0,75.0,60.0,68.67,72.67,68.67,66.67,68.67,54.67,70.67,72.0,73.67,10.67,7.67,11.67,6.67,14.67,def
Jens Toornstra,74.2,74.2,71.6,50.4,75.8,61.8,74.2,83.4,80.4,63.2,76.8,68.6,71.6,67.0,74.2,72.0,80.6,72.0,90.0,70.0,77.6,68.4,55.6,70.4,77.2,55.4,48.4,55.4,52.4,13.4,14.4,15.4,5.4,5.4,for
Terence Kongolo,75.67,67.17,26.67,74.33,70.0,40.33,62.0,62.67,43.67,66.67,67.0,77.67,78.83,70.0,69.67,63.0,67.33,76.67,71.33,75.33,54.33,74.33,74.67,44.67,46.67,41.67,75.33,80.0,81.33,7.67,13.67,11.67,10.67,11.67,def
Tonny Vilhena,73.0,72.4,63.2,64.2,75.4,67.4,72.4,73.4,68.6,65.4,80.4,72.8,70.0,74.6,74.4,77.0,74.4,74.0,75.0,71.4,70.4,75.4,66.8,69.2,77.0,67.4,57.4,66.4,54.4,11.4,7.4,15.4,11.4,11.4,mid
Sven van Beek,75.0,41.33,22.33,73.33,67.33,30.67,43.33,29.33,35.33,75.0,56.22,68.67,72.67,49.56,63.78,48.67,63.33,75.33,70.0,82.78,29.33,72.0,72.56,22.67,23.33,53.33,78.33,79.0,77.0,7.33,8.33,7.33,8.33,8.33,def
Simon Gustafson,69.92,59.67,63.25,40.83,72.5,64.17,70.67,65.33,64.0,69.83,76.67,72.0,67.5,81.0,64.83,62.83,73.17,61.0,68.0,61.0,67.67,59.33,43.25,61.33,69.92,41.83,46.83,55.17,53.17,6.17,6.17,6.17,10.17,12.17,mid
Renato Tapia,66.78,61.33,51.89,71.89,70.0,60.0,70.89,72.22,56.44,64.33,72.44,70.44,66.0,69.78,66.78,62.56,64.67,75.78,71.67,76.44,62.22,77.67,65.0,56.11,65.78,56.56,56.56,66.22,62.56,15.22,13.22,6.22,14.22,7.22,mid
Bilal Basacikoglu,73.0,66.0,72.75,57.75,59.25,66.75,77.25,75.75,60.75,48.75,74.75,90.75,85.5,90.5,65.75,70.0,70.25,84.75,70.0,44.0,68.5,55.75,32.75,65.75,72.25,54.75,21.75,34.25,20.75,7.75,8.75,10.75,8.75,12.75,for
Rick Karsdorp,68.64,70.18,58.73,65.73,65.73,66.0,67.27,65.73,63.73,67.64,66.73,80.45,78.73,62.27,63.64,59.73,77.36,75.82,74.64,68.73,68.73,79.18,59.45,63.27,62.73,63.73,67.91,69.82,67.91,12.73,6.73,13.73,15.73,14.73,def
Bart Nieuwkoop,62.0,40.67,29.0,34.0,65.0,35.0,57.0,46.0,39.0,67.0,66.0,68.0,65.0,61.0,59.0,70.0,65.0,74.0,70.67,65.0,41.0,67.0,60.0,47.0,65.0,42.0,62.0,62.0,64.0,8.0,11.0,9.0,7.0,16.0,def
