name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Ugur Inceman,68.67,66.89,56.78,61.78,72.89,57.78,61.78,58.78,63.78,70.78,72.89,53.78,65.11,66.0,69.67,53.33,70.78,56.0,67.0,72.89,70.89,73.78,69.11,64.44,65.78,53.78,62.11,63.78,53.11,7.78,7.78,10.78,10.78,5.78,mid
Tom van Hyfte,66.0,68.0,60.0,34.0,72.0,44.0,63.0,72.0,68.0,70.0,67.0,63.0,65.0,63.0,65.0,60.0,55.0,58.0,71.0,63.0,65.0,48.0,58.0,59.0,68.0,49.0,51.0,45.0,48.0,16.0,6.0,14.0,12.0,16.0,mid
Gibril Sankoh,70.5,59.0,33.0,65.0,63.5,48.0,59.0,54.0,33.0,70.0,58.0,34.0,44.0,58.0,65.0,66.0,68.0,68.0,63.0,84.0,58.0,77.0,71.0,49.0,59.0,52.0,70.0,74.0,69.0,15.0,6.0,15.0,9.0,10.0,def
Ard van Peppen,67.0,70.0,53.0,65.0,62.0,47.0,60.0,73.0,61.0,50.0,63.0,66.0,68.0,62.0,65.0,67.0,67.0,74.0,73.0,68.0,66.0,74.0,65.0,54.0,52.0,48.0,70.0,67.0,65.0,11.0,6.0,8.0,7.0,6.0,def
Martijn Monteyne,64.0,63.0,37.0,59.0,65.0,37.0,65.0,56.0,46.0,58.0,58.0,54.0,54.0,57.0,63.0,67.0,67.0,65.0,72.0,66.0,63.0,70.0,64.0,55.0,52.0,44.0,65.0,65.0,69.0,7.0,15.0,9.0,11.0,7.0,def
Arjan Swinkels,67.0,50.0,34.0,70.0,57.0,25.0,31.0,42.0,45.0,53.0,55.0,52.0,55.0,56.0,64.0,64.0,37.0,81.0,68.0,76.0,27.0,69.0,72.0,41.0,45.0,47.0,65.0,65.0,63.0,11.0,15.0,16.0,7.0,9.0,def
Nathan Rutjes,63.0,58.0,45.0,59.0,64.0,48.0,63.0,51.0,40.0,59.0,65.0,58.0,54.0,70.0,65.0,65.0,62.0,56.0,75.0,57.0,53.0,85.0,60.0,63.0,58.0,54.0,62.0,68.0,68.0,11.0,7.0,12.0,6.0,8.0,mid
Rydell Poepon,67.25,50.0,67.5,66.0,66.0,62.25,67.0,46.0,60.0,63.0,68.25,64.0,66.0,61.0,65.0,67.0,69.5,65.0,70.0,74.0,65.75,62.0,50.0,69.0,60.0,68.0,33.0,36.0,31.0,10.0,15.0,12.0,6.0,16.0,for
Jordy Buijs,67.0,78.0,51.0,63.0,66.0,69.0,59.0,73.0,74.0,66.0,68.0,41.0,43.0,58.0,67.0,66.0,79.0,56.0,72.0,76.0,66.0,76.0,63.0,56.0,66.0,70.0,66.0,70.0,69.0,9.0,8.0,8.0,7.0,10.0,def
Rostyn Griffiths,63.75,50.25,45.25,64.25,62.75,35.25,51.0,47.25,58.25,60.25,54.5,54.75,60.0,49.25,57.0,53.0,66.25,72.0,74.75,81.0,43.25,66.0,63.5,48.5,59.0,46.25,67.25,64.25,58.0,13.25,5.25,5.25,12.25,9.25,mid
Martin Milec,68.33,70.78,53.33,67.22,65.67,34.56,61.67,38.56,29.56,67.56,64.78,78.0,76.89,77.67,66.0,70.33,51.56,77.67,72.67,51.0,51.56,63.67,66.33,56.56,52.56,41.56,67.67,66.56,68.33,7.56,5.56,7.56,10.56,12.56,def
Richmond Boakye,69.8,56.4,70.0,73.0,61.4,61.4,66.0,32.4,35.4,35.4,69.8,78.6,84.4,74.8,52.4,56.0,80.4,81.8,61.0,72.0,59.4,51.4,24.4,70.4,55.4,67.4,21.4,22.4,23.0,15.4,6.4,13.4,7.4,8.4,for
Edwin Gyasi,65.67,50.0,67.0,51.0,63.0,49.33,68.33,50.33,42.0,50.0,66.33,90.0,94.0,85.0,59.33,69.0,66.0,72.0,65.67,62.0,56.0,50.0,30.0,58.33,57.33,44.0,16.0,20.0,14.0,15.0,6.0,10.0,11.0,11.0,for
