name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Robbie Haemhouts,66.0,60.0,68.0,60.0,69.0,53.0,60.0,60.0,46.0,69.0,65.0,48.0,53.0,65.0,58.0,76.0,67.0,62.0,65.0,56.0,72.0,67.0,69.0,66.0,72.0,72.0,52.0,56.0,55.0,13.0,12.0,14.0,13.0,9.0,mid
Adam Nemec,65.8,43.1,64.8,77.1,53.1,61.1,56.1,49.1,42.1,41.1,61.3,57.0,55.0,38.8,64.7,43.0,77.1,67.0,59.0,87.2,62.1,47.1,33.1,64.1,41.1,55.1,24.0,23.8,23.7,8.1,15.1,7.1,14.1,14.1,for
Robert Braber,64.0,53.0,64.0,77.0,64.0,54.0,64.0,57.0,52.0,55.0,70.0,36.0,35.0,55.0,68.0,41.0,72.0,59.0,74.0,72.0,63.0,61.0,64.0,72.0,66.0,71.0,53.0,59.0,55.0,14.0,9.0,6.0,16.0,9.0,for
Bartholomew Ogbeche,69.43,47.43,75.14,60.86,48.43,62.43,64.43,65.43,60.43,46.57,68.57,75.71,78.71,64.0,64.43,74.0,77.43,85.43,67.0,77.0,55.43,77.29,28.14,70.86,46.43,67.43,23.43,22.71,22.43,8.43,6.43,14.43,8.43,9.43,for
Frank van der Struijk,66.5,62.5,37.5,63.5,58.5,26.5,55.5,39.5,37.5,62.0,57.5,57.5,50.5,33.5,62.5,54.0,46.5,60.0,82.0,75.0,34.5,69.5,76.5,27.5,33.5,64.5,67.0,68.5,70.0,10.5,14.5,13.5,5.5,5.5,def
Rochdi Achenteh,66.5,54.5,48.5,46.5,69.5,46.5,68.5,75.5,67.5,69.5,67.5,70.0,68.0,67.0,59.5,81.0,64.5,55.0,82.0,42.0,53.5,76.5,71.0,58.5,69.5,62.5,67.5,67.0,67.0,7.5,14.5,8.5,13.5,5.5,mid
Nick van der Velden,67.25,76.5,63.5,72.5,65.25,57.5,67.5,69.5,67.5,64.0,70.25,52.5,62.5,48.0,70.5,60.0,78.5,48.0,83.5,78.5,66.5,81.5,56.5,66.5,68.5,70.5,52.5,60.5,64.5,15.5,14.5,6.5,6.5,14.5,for
Jordens Peters,66.5,60.5,28.5,62.5,66.5,43.5,44.5,27.5,33.5,68.5,68.0,63.0,64.0,60.5,59.5,61.0,36.5,74.0,63.0,69.5,42.5,56.5,71.5,52.5,62.5,45.5,68.0,68.0,68.0,13.5,15.5,12.5,5.5,10.5,def
Freek Heerkens,63.4,55.2,21.0,53.8,62.2,22.8,43.0,21.8,26.8,54.2,46.2,63.0,68.4,44.0,61.8,58.0,38.8,67.0,64.0,73.0,22.8,60.8,72.2,20.8,49.8,42.8,66.2,66.4,68.0,15.8,15.8,14.8,7.8,9.8,mid
Guus Joppen,65.33,59.0,32.0,59.0,65.67,37.0,60.0,46.0,43.0,63.0,62.67,67.0,65.0,61.0,63.0,65.0,54.0,61.0,64.0,65.0,50.0,63.0,63.0,55.0,55.0,51.0,66.33,68.67,71.33,10.0,15.0,15.0,15.0,10.0,def
Erik Falkenburg,68.2,56.6,69.6,72.6,66.8,67.0,67.0,60.6,62.6,71.2,71.2,64.0,67.0,68.0,65.8,57.0,67.6,56.0,70.0,70.2,68.8,42.6,26.6,72.6,63.6,57.6,33.6,38.6,37.6,5.6,11.6,13.6,15.6,9.6,for
Bruno Andrade,66.8,59.4,66.2,50.4,62.4,63.4,71.4,71.4,65.4,47.4,64.4,72.0,75.0,75.0,70.4,75.0,65.4,66.0,63.0,69.0,62.4,49.4,35.0,69.4,60.4,72.4,20.6,21.8,21.4,5.4,14.4,14.4,13.4,13.4,for
Stijn Wuytens,67.5,56.5,42.5,63.5,75.5,49.5,63.0,70.5,66.5,72.5,72.5,61.5,60.0,64.0,68.5,66.0,68.5,54.0,71.0,64.0,49.5,50.5,69.0,48.5,70.5,54.5,60.5,57.5,50.5,12.5,7.5,12.5,14.5,14.5,mid
Kostas Lamprou,67.8,16.6,20.8,16.6,33.6,19.0,19.0,19.0,17.2,36.6,32.6,46.8,46.4,56.0,65.4,54.0,42.6,78.2,34.0,32.0,20.8,31.0,16.6,14.8,38.2,29.6,17.8,16.6,16.6,75.0,59.2,70.4,61.6,75.6,gk
Funso Ojo,68.0,67.67,58.67,57.67,74.67,40.67,66.33,44.67,55.67,67.67,68.0,75.0,68.0,83.0,64.67,70.0,70.0,69.0,70.0,64.0,69.33,65.67,64.33,63.67,67.67,64.67,55.67,63.33,59.33,10.67,15.67,12.67,7.67,13.67,mid
Guus Hupperts,70.2,62.6,62.6,57.6,67.0,59.6,75.0,55.6,54.6,57.6,71.4,84.0,85.0,76.0,67.6,72.0,69.6,60.0,73.0,64.0,63.6,51.6,46.6,68.2,67.6,50.6,38.6,40.6,36.6,9.6,8.6,14.6,6.6,13.6,for
Dries Wuytens,67.0,47.5,21.5,63.5,61.5,22.0,42.0,29.5,29.5,66.0,63.5,63.0,58.5,62.5,64.5,62.0,34.5,75.5,63.0,74.0,23.5,60.5,71.0,33.5,38.5,40.5,66.5,66.5,66.5,9.5,15.5,13.5,12.5,5.5,def
Lucas Andersen,72.67,60.33,55.67,52.33,75.33,64.33,83.0,64.67,56.67,61.33,82.67,74.67,79.0,84.67,65.0,67.0,62.0,52.0,70.0,37.33,60.33,23.33,46.67,61.0,77.33,49.33,34.33,27.33,22.33,13.33,7.33,7.33,14.33,5.33,for
Ruben Ligeon,67.5,67.0,39.25,62.75,66.0,38.25,75.0,68.25,27.25,52.75,70.75,88.0,90.0,85.0,66.25,87.0,64.25,91.5,74.5,39.75,45.25,64.25,63.25,58.25,55.25,30.25,64.75,63.5,65.0,6.25,14.25,6.25,8.25,7.25,def
Dico Koppers,66.0,58.0,39.5,66.5,65.0,35.5,66.5,54.5,36.5,61.0,67.0,67.0,67.0,67.0,66.5,75.0,52.5,82.0,66.0,61.5,34.5,65.5,63.0,60.5,50.5,47.5,68.5,69.5,68.0,15.5,7.5,9.5,10.5,14.5,def
Lesley de Sa,66.4,63.0,56.6,39.6,61.8,50.8,71.2,64.6,42.6,42.6,65.0,87.0,87.0,77.0,64.6,84.0,56.8,58.0,64.0,59.8,44.8,43.6,32.6,62.6,55.6,42.6,25.6,22.6,27.6,14.6,14.6,5.6,7.6,14.6,for
Terell Ondaan,67.0,62.0,56.0,64.0,53.0,54.0,77.0,71.0,44.0,44.0,62.0,91.0,88.0,85.0,62.0,77.0,74.0,91.0,66.0,70.0,66.0,57.0,60.0,62.0,54.0,52.0,19.0,21.0,29.0,9.0,12.0,13.0,8.0,6.0,for
Richairo Zivkovic,69.0,42.0,76.0,71.0,62.0,67.0,69.0,48.0,41.0,62.0,68.0,77.0,80.0,77.0,65.0,64.0,73.0,72.0,62.0,59.0,68.0,44.0,15.0,61.0,61.0,65.0,16.0,12.0,13.0,7.0,7.0,7.0,13.0,9.0,for
