name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Yann Jouffre,74.0,78.0,63.5,62.5,77.0,60.0,74.0,68.5,75.0,75.0,76.0,68.0,74.5,72.5,77.5,75.0,66.0,50.0,61.5,46.0,67.0,60.5,53.5,71.0,75.0,72.5,49.5,51.5,40.5,10.5,15.5,5.5,11.5,9.5,mid
Francois Bellugou,68.6,53.4,29.4,66.4,71.4,29.4,65.4,64.4,58.4,65.4,71.0,52.0,53.0,53.2,54.8,61.0,58.4,72.0,78.4,71.4,59.4,65.4,68.4,55.4,65.4,61.4,70.8,71.0,71.4,5.4,6.4,8.4,10.4,14.4,mid
Lamine Kone,74.0,60.0,34.0,78.0,60.0,29.0,46.0,39.0,28.0,48.0,62.0,57.0,63.0,51.0,71.0,48.0,42.0,63.0,71.0,90.0,29.0,79.0,75.0,54.0,45.0,31.0,71.0,78.0,66.0,6.0,12.0,15.0,10.0,13.0,def
Benjamin Moukandjo,75.71,70.71,78.0,68.71,71.71,71.71,77.71,70.71,72.71,60.71,75.71,90.29,91.0,83.57,76.71,70.0,77.71,71.0,66.86,65.0,64.71,47.86,31.71,76.57,64.71,75.14,24.71,21.43,20.71,13.71,13.71,7.71,11.71,9.71,for
Zargo Toure,67.0,30.0,14.0,52.0,56.0,13.0,32.0,25.0,42.0,60.0,59.0,66.0,74.0,57.0,66.0,60.0,44.0,86.0,72.0,82.0,19.0,74.0,62.0,44.0,44.0,39.0,65.0,72.0,62.0,15.0,8.0,8.0,10.0,6.0,def
Lamine Gassama,72.0,75.0,35.0,58.0,71.0,32.0,48.0,54.0,43.0,61.0,73.0,65.0,69.0,63.0,66.0,68.0,47.0,66.0,63.0,70.0,36.0,77.0,75.0,46.0,52.0,59.0,74.0,77.0,76.0,15.0,6.0,7.0,13.0,6.0,def
Pape Abdou Paye,68.0,40.0,31.0,46.0,67.0,34.0,45.0,33.0,42.0,62.0,64.0,82.0,85.0,73.0,69.0,75.0,55.0,62.0,80.0,61.0,33.0,70.0,69.0,50.0,44.0,47.0,72.0,72.0,66.0,11.0,11.0,10.0,13.0,13.0,def
Maxime Barthelme,69.5,68.5,52.5,62.5,74.5,41.5,74.5,64.5,54.5,60.5,70.5,74.5,77.5,71.0,76.5,83.5,44.5,52.0,69.5,56.0,68.5,74.5,63.5,52.5,68.5,57.5,63.5,68.5,72.5,7.5,14.5,10.5,15.5,13.5,mid
Walid Mesloub,73.25,76.0,67.5,55.75,75.0,69.75,74.5,69.75,65.75,71.0,77.75,69.5,68.0,77.0,72.75,71.0,69.75,63.0,85.25,59.75,64.5,58.75,53.25,69.5,73.25,60.75,35.5,42.75,34.75,6.75,5.75,6.75,9.75,10.75,mid
Vincent Le Goff,71.0,74.67,56.67,32.67,72.67,51.67,68.67,49.67,46.67,71.67,72.67,73.67,69.0,76.0,64.67,70.0,59.67,60.0,72.67,54.0,67.67,60.67,71.67,73.67,62.67,42.67,74.67,76.0,76.67,5.67,10.67,6.67,15.67,7.67,def
Abdul Majeed Waris,71.25,55.25,72.5,62.25,66.25,64.25,73.25,48.25,50.25,55.25,74.25,93.0,92.0,79.0,63.25,83.0,73.25,90.0,73.0,65.0,63.25,55.25,35.25,69.25,70.25,64.25,36.25,32.25,33.25,2.25,2.25,2.25,2.25,2.25,for
Lindsay Rose,71.83,63.17,29.17,71.5,64.17,30.17,55.67,40.17,35.17,54.83,65.17,69.67,72.5,62.0,66.17,59.33,54.17,75.0,79.83,76.33,38.17,75.17,70.67,33.5,43.17,32.83,72.17,73.5,74.17,13.17,12.17,11.17,7.17,10.17,mid
Benjamin Lecomte,74.0,17.8,16.6,16.0,20.2,16.0,16.6,22.0,21.4,20.6,22.6,45.0,50.0,36.0,69.8,25.0,20.8,60.0,34.0,48.0,16.0,22.6,23.6,19.0,24.2,22.0,16.6,16.6,17.2,77.6,71.6,69.6,70.8,77.4,gk
Remi Mulumba,64.0,56.0,56.5,50.0,68.0,44.5,63.5,34.5,30.5,63.0,61.5,61.0,66.5,57.0,69.5,70.0,60.5,54.0,67.5,68.0,55.5,59.5,69.5,58.5,60.0,60.5,51.5,60.0,45.5,8.5,13.5,12.5,8.5,15.5,mid
