variable,col1
free_kick_accuracy,0.491376668114
heading_accuracy,0.442782058661
positioning,0.431983625178
long_shots,0.381575127549
aggression,0.378949111509
curve,0.356097108829
acceleration,0.312726264426
strength,0.301947066226
vision,0.286111741104
jumping,0.274230116502
short_passing,0.262669730673
finishing,0.242652843622
marking,0.238758041004
agility,0.236863494357
balance,0.221093818295
reactions,0.212342646106
dribbling,0.207636204037
crossing,0.185620849338
volleys,0.182894527526
shot_power,0.130688296299
interceptions,0.126591573485
stamina,0.125704788843
gk_reflexes,0.121683826907
long_passing,0.108078691058
sliding_tackle,0.107511122251
penalties,0.105918978325
ball_control,0.101167823724
gk_kicking,0.093642809252
standing_tackle,0.084098901426
sprint_speed,0.0798921060623
gk_diving,0.0709236583035
gk_handling,0.0696484437049
gk_positioning,0.0261379373045
