name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Remy Gomis,71.67,52.67,52.67,66.67,69.67,47.67,59.67,37.67,54.67,67.33,69.67,60.67,47.67,43.33,69.0,69.0,72.67,67.0,80.33,83.0,64.67,87.67,76.0,48.67,62.67,48.67,59.67,76.0,68.67,15.67,6.67,13.67,10.67,7.67,mid
Guillaume Gillet,72.56,72.56,72.0,76.56,73.56,69.0,69.56,64.56,64.56,69.56,71.56,69.67,72.89,67.0,74.56,60.0,72.56,78.0,83.0,76.0,71.56,70.33,69.33,76.0,72.56,68.56,66.56,69.56,76.56,8.56,13.56,14.56,11.56,9.56,mid
Lucas Deaux,73.67,52.33,46.33,67.33,75.33,31.33,66.33,51.33,37.33,75.33,69.33,58.67,68.67,65.67,67.33,62.0,61.33,69.67,88.0,80.0,50.33,88.33,75.33,56.33,68.33,42.33,62.0,74.33,72.33,6.33,10.33,8.33,11.33,8.33,mid
Ermir Lenjani,65.67,74.67,59.0,52.0,66.0,56.0,64.0,60.33,52.33,61.67,64.33,77.67,78.0,75.33,62.0,59.0,68.33,75.0,76.67,56.33,58.67,69.67,59.67,59.67,59.67,58.67,63.33,65.33,58.67,7.67,5.67,9.67,13.67,15.67,mid
Alejandro Bedoya,74.38,62.75,65.88,81.25,80.38,64.5,67.5,54.5,53.5,73.25,77.88,68.12,69.62,72.0,73.5,74.0,73.88,86.0,87.0,59.5,76.5,72.5,56.25,77.5,72.5,48.5,42.5,59.5,52.5,8.5,13.5,5.5,11.5,5.5,mid
Adryan,68.22,61.33,57.56,45.56,68.11,60.78,74.11,72.11,68.22,50.78,74.78,77.11,76.0,80.33,59.89,57.11,60.44,62.67,64.0,52.22,61.67,38.33,37.11,64.33,68.67,66.56,24.22,34.44,23.67,4.11,4.11,4.11,4.11,4.11,mid
Adrien Thomasson,68.29,58.86,66.57,62.43,72.86,44.43,71.71,57.14,53.43,68.29,70.86,73.43,73.71,76.57,68.57,72.0,67.86,70.0,65.57,68.14,64.71,65.57,62.14,61.57,72.71,56.43,55.43,58.0,53.29,13.43,8.43,14.43,8.43,12.43,mid
Birama Toure,69.25,59.5,35.5,50.5,71.5,36.5,61.0,54.5,45.5,69.0,68.25,59.0,49.0,54.0,68.5,61.0,59.5,67.0,73.5,74.0,59.5,75.0,72.5,22.5,54.5,52.5,66.5,70.25,66.75,11.5,10.5,8.5,5.5,8.5,mid
Abdoulaye Toure,64.0,46.0,34.0,66.0,68.0,39.0,57.0,41.0,49.0,67.0,58.0,65.0,55.0,46.0,69.0,41.0,57.0,59.0,68.0,78.0,61.0,67.0,62.0,35.0,60.0,39.0,57.0,62.0,58.0,8.0,15.0,9.0,9.0,7.0,mid
Valentin Rongier,64.5,57.5,52.5,40.5,73.0,40.5,66.0,59.5,51.5,70.5,73.5,68.5,61.0,66.0,61.83,90.5,57.33,72.0,58.83,43.0,52.5,56.5,49.0,52.5,64.5,62.5,47.5,62.0,63.5,10.5,7.5,11.5,6.5,10.5,mid
