variable,col1
positioning,0.5349022036
curve,0.503370570437
long_shots,0.338473390032
agility,0.308460992518
dribbling,0.294723306842
free_kick_accuracy,0.288379922868
shot_power,0.2616121371
crossing,0.244929216948
acceleration,0.230967223036
vision,0.219909314174
finishing,0.213487129809
penalties,0.20921512155
volleys,0.207692882476
reactions,0.196630642367
aggression,0.181148367934
marking,0.173537499703
sprint_speed,0.158308327777
balance,0.157458905261
short_passing,0.157333326386
jumping,0.151428141112
standing_tackle,0.135091563194
interceptions,0.123461105548
stamina,0.105850880505
long_passing,0.097275127233
sliding_tackle,0.0916936100196
gk_handling,0.0801108313329
heading_accuracy,0.076840809276
ball_control,0.0703051205591
gk_diving,0.0535959003415
strength,0.0500423826633
gk_positioning,0.0340174149319
gk_reflexes,0.0329540548304
gk_kicking,0.0167925776356
