name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Mathieu Bodmer,75.6,66.2,65.6,79.4,77.0,65.8,68.2,67.6,74.8,77.4,72.6,49.6,55.4,55.0,71.4,40.0,82.8,51.6,64.6,89.6,76.0,77.2,75.0,57.4,68.6,75.8,75.8,79.4,66.4,10.8,9.8,13.8,12.8,14.8,mid
Hatem Ben Arfa,79.57,78.0,78.71,65.0,78.0,75.0,88.0,80.0,75.0,75.0,85.86,79.71,78.57,85.0,75.29,81.14,83.0,77.0,71.14,73.57,81.0,66.14,32.57,72.0,77.14,80.0,33.0,39.57,23.0,12.0,8.0,9.0,13.0,12.0,for
Simon Pouplin,71.75,18.5,18.0,19.0,24.5,18.5,18.5,19.0,19.5,23.5,26.5,55.0,52.0,54.0,67.5,31.0,22.5,71.0,45.0,66.0,18.5,30.5,23.5,19.5,29.0,23.0,18.5,18.0,18.5,73.75,70.5,68.75,71.25,73.75,gk
Paul Baysse,73.75,65.0,36.75,75.75,68.75,28.75,61.75,55.75,35.75,64.75,66.0,57.0,61.0,60.25,71.0,58.0,58.75,77.5,71.5,77.75,49.75,73.75,73.75,47.75,59.75,47.75,75.5,75.5,71.25,10.75,14.75,9.75,11.75,10.75,def
Jeremy Pied,72.5,74.17,69.67,70.83,74.83,68.67,73.67,74.83,72.83,72.0,74.83,77.33,78.17,78.67,63.33,77.0,82.83,70.0,70.17,65.33,77.83,76.5,70.67,68.17,67.5,62.83,64.17,67.83,68.5,12.83,8.83,6.83,14.83,6.83,def
Romain Genevois,71.8,70.6,48.6,74.2,63.6,25.6,55.6,42.6,26.6,49.6,60.6,61.4,73.2,58.6,64.6,62.0,36.6,86.4,69.2,78.2,30.6,76.2,69.8,21.4,54.6,39.6,69.0,73.4,71.2,9.6,7.6,8.6,13.6,12.6,mid
Mahamane Traore,71.67,69.67,58.0,57.67,76.67,60.67,72.67,63.67,42.67,74.67,73.67,74.67,75.67,72.67,75.67,79.33,73.67,58.0,73.67,68.0,70.67,69.67,77.0,38.67,73.67,66.67,63.33,65.33,56.0,6.67,6.67,11.67,9.67,15.67,mid
Kevin Gomis,69.33,27.67,20.33,61.67,56.67,22.67,33.67,26.67,35.67,35.67,54.67,52.33,69.33,60.67,61.67,51.0,46.67,81.67,65.0,87.0,20.67,76.67,69.0,19.67,46.67,32.67,69.67,70.67,65.0,7.67,15.67,15.67,14.67,5.67,def
Niklas Hult,69.5,65.0,50.0,36.0,71.0,47.5,67.88,64.5,47.5,62.5,70.5,83.62,82.75,80.5,75.0,82.5,62.0,76.5,82.25,42.0,46.5,62.5,63.5,64.5,63.0,49.5,65.0,61.5,60.0,6.5,7.5,12.5,15.5,14.5,mid
Maxime Le Marchand,70.6,53.6,25.6,63.2,64.6,37.6,35.6,41.6,39.6,61.2,53.6,69.2,75.0,61.6,62.8,70.0,30.6,90.8,80.8,76.0,24.6,75.4,73.6,26.6,41.6,41.6,73.2,72.4,69.2,12.6,12.6,14.6,6.6,14.6,def
Mickael Le Bihan,69.0,55.5,72.75,63.5,54.5,62.25,69.5,49.5,45.5,53.5,69.25,72.75,73.25,70.0,69.25,64.0,64.25,80.0,75.0,74.75,57.25,64.75,55.5,76.5,53.5,48.5,38.5,39.5,38.5,12.5,15.5,7.5,7.5,12.5,for
Nampalys Mendy,74.83,67.0,48.33,56.5,77.67,43.0,69.67,62.0,48.0,70.0,75.0,75.0,73.33,77.33,73.17,83.0,60.83,82.0,83.83,71.67,62.17,79.0,75.0,32.0,68.67,55.0,76.67,75.83,73.5,14.0,12.0,9.0,12.0,15.0,mid
Valere Germain,76.25,72.75,79.25,77.25,75.75,77.25,75.38,75.25,74.75,62.75,77.88,76.75,78.38,90.38,74.38,76.75,76.88,79.75,81.5,59.0,76.0,62.5,43.75,78.75,73.75,76.75,21.75,20.75,19.75,13.75,6.75,10.75,8.75,13.75,for
Alassane Plea,70.0,67.0,72.8,59.2,70.2,65.8,73.6,62.4,56.0,56.4,72.0,79.8,80.8,75.0,62.8,68.6,77.2,63.0,66.8,67.2,74.0,53.0,30.4,69.0,66.8,62.4,37.4,35.4,29.4,10.4,14.4,15.4,11.4,14.4,for
Ricardo Pereira,70.6,73.2,63.8,65.0,73.8,59.4,75.6,71.0,58.0,73.8,74.8,85.8,78.6,84.0,71.0,78.0,71.2,76.0,72.0,42.0,68.2,74.6,71.4,71.0,72.0,65.0,64.2,70.6,62.2,16.0,12.0,15.0,11.0,11.0,def
Mouez Hassen,71.0,21.67,18.33,19.0,23.67,19.0,17.0,15.0,17.67,22.67,23.67,41.0,49.0,40.33,64.0,62.0,20.33,65.0,25.0,49.0,17.67,21.67,23.67,16.33,29.0,24.0,16.33,19.0,16.33,74.67,70.33,67.67,69.67,73.0,gk
Remi Walter,66.5,57.5,53.5,44.5,71.5,47.5,65.5,55.5,49.5,64.5,67.5,66.0,69.0,80.0,68.5,75.0,61.5,60.0,74.0,60.0,53.5,63.5,64.5,49.5,72.5,53.5,58.5,64.5,60.5,13.5,6.5,11.5,7.5,15.5,mid
Jean Michael Seri,73.7,63.7,49.2,59.8,75.3,45.8,73.8,58.4,56.7,75.0,74.2,76.4,76.4,74.2,73.4,91.0,77.8,87.2,84.8,57.9,71.2,71.6,72.7,67.1,77.6,40.8,71.2,67.4,63.4,13.8,12.8,8.8,9.8,11.8,mid
Wallyson Mallmann,69.6,63.2,62.6,64.2,75.4,66.4,76.4,71.2,66.2,72.2,75.2,74.4,68.8,75.0,70.2,63.4,76.2,62.0,69.2,70.4,72.6,57.0,56.2,63.2,69.2,67.2,48.2,59.6,50.2,13.2,14.2,6.2,6.2,13.2,mid
Yoan Cardinale,59.86,20.0,14.0,16.0,27.0,20.0,18.0,13.0,18.0,19.0,23.0,41.0,48.0,39.14,60.0,62.0,23.0,54.0,36.86,63.57,16.0,18.0,18.0,18.0,30.71,23.0,18.0,14.0,16.0,63.14,55.86,54.0,57.14,64.14,gk
Paulin Puel,56.5,32.33,62.67,59.33,52.33,40.33,45.33,44.33,30.33,31.33,52.33,66.67,66.33,64.0,55.17,68.0,52.33,67.0,38.0,51.0,56.33,30.33,21.67,60.0,52.33,63.33,20.67,22.33,24.33,13.33,6.33,9.33,9.33,6.33,for
Alexandre Mendy,61.88,32.62,66.0,63.62,55.25,50.62,58.62,54.0,35.62,39.62,58.5,60.5,60.5,59.62,60.62,53.0,65.0,73.0,59.38,79.12,57.62,39.88,21.88,59.12,51.62,71.12,19.38,20.0,20.0,15.62,11.62,13.62,15.62,8.62,for
Vincent Koziello,66.33,68.0,52.56,54.67,78.67,52.44,63.22,67.11,53.11,77.56,65.89,72.44,67.22,78.0,58.78,77.67,56.89,57.78,65.0,40.33,45.11,62.89,51.0,51.33,74.67,59.67,52.56,54.78,64.33,13.67,8.67,13.67,11.67,7.67,mid
Olivier Boscagli,61.08,33.77,22.69,61.23,57.08,21.46,39.0,28.46,29.46,43.69,54.08,63.85,66.31,46.54,53.92,59.15,38.46,70.31,67.38,64.77,20.46,59.77,61.23,20.46,28.85,35.46,61.08,65.77,58.85,7.46,6.46,13.46,7.46,11.46,def
Dorian Caddy,63.0,40.0,67.0,63.0,52.0,60.0,59.0,62.0,50.0,40.0,58.0,66.0,71.0,69.0,60.0,50.0,67.0,66.0,60.0,80.0,62.0,59.0,14.0,60.0,53.0,74.0,14.0,20.0,21.0,14.0,12.0,8.0,6.0,14.0,for
