variable,col1
aggression,0.656662994635
jumping,0.58378890737
strength,0.572387782764
balance,0.547692677104
vision,0.511485299163
crossing,0.475732057246
penalties,0.465683603096
interceptions,0.419411975546
positioning,0.372570070872
shot_power,0.356136632166
acceleration,0.352708207369
standing_tackle,0.336131894619
stamina,0.33108616944
sliding_tackle,0.320821299554
curve,0.316507267892
short_passing,0.308736611517
long_shots,0.308584157822
long_passing,0.307097182492
marking,0.297208836585
volleys,0.286539027005
heading_accuracy,0.24638885395
finishing,0.235790063235
sprint_speed,0.225507780963
free_kick_accuracy,0.208392900741
agility,0.206041466388
ball_control,0.143177936095
reactions,0.138646248744
gk_reflexes,0.124251264298
dribbling,0.112746671798
gk_handling,0.0849424920496
gk_kicking,0.0694452640009
gk_diving,0.0469741852312
gk_positioning,0.0307222182509
