name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Lassana Diarra,81.0,68.0,38.0,59.0,80.0,37.0,73.0,57.0,41.0,77.0,77.0,78.67,77.0,78.33,79.0,81.67,76.0,77.0,87.5,54.0,67.0,86.0,84.0,50.0,72.0,49.0,80.0,85.0,80.0,9.0,5.0,12.0,10.0,15.0,mid
Yohann Pele,73.0,15.0,14.0,16.0,34.0,11.0,13.0,14.0,15.0,33.0,18.0,51.0,47.0,42.0,70.0,54.0,17.0,67.0,32.0,78.0,13.0,33.0,24.0,15.0,14.0,13.0,12.0,13.0,12.0,75.0,74.0,72.0,76.0,70.0,gk
Abou Diaby,75.0,69.67,64.33,76.33,73.33,74.33,79.33,62.33,57.33,71.33,79.67,73.0,77.0,74.0,73.33,56.0,83.33,65.0,74.0,84.33,69.67,77.33,71.33,75.0,76.33,73.33,68.33,73.33,72.33,12.33,6.33,12.33,8.33,11.33,mid
Jacques Alaixys Romao,74.33,65.0,42.0,74.0,71.67,57.0,65.0,35.0,45.0,71.0,74.0,60.0,51.0,67.0,75.0,68.0,69.0,82.0,86.0,76.33,67.0,86.0,77.0,55.0,73.0,57.0,63.0,75.0,76.0,14.0,6.0,7.0,13.0,9.0,mid
Steve Mandanda,82.67,17.67,17.0,17.0,31.0,17.0,15.67,17.0,16.33,28.0,16.33,53.0,43.0,52.0,80.33,36.0,27.33,74.0,31.0,61.0,15.67,37.0,23.0,15.67,30.0,15.67,15.0,16.33,17.0,84.33,78.0,79.0,80.67,83.33,gk
Rolando,74.62,43.5,35.5,80.5,66.5,36.5,56.5,45.5,49.5,64.5,62.5,31.0,46.0,29.0,73.88,37.0,59.5,66.0,59.0,80.5,47.5,80.75,73.88,39.5,49.5,44.5,73.25,77.88,73.5,13.5,7.5,15.5,5.5,14.5,def
Steven Fletcher,76.0,55.0,80.0,86.0,67.0,66.0,70.0,36.0,31.0,57.0,72.0,69.0,69.0,76.0,77.0,65.0,76.0,80.0,75.0,79.0,67.0,56.0,36.0,78.0,67.0,71.0,23.0,22.0,14.0,13.0,10.0,13.0,16.0,9.0,for
Paolo De Ceglie,69.8,75.4,43.0,67.8,65.6,60.4,70.8,78.0,59.4,62.0,63.2,73.2,80.6,77.4,66.4,63.2,64.2,73.0,77.4,67.4,68.8,45.0,71.8,67.0,58.6,67.4,63.4,69.8,76.2,4.4,5.4,4.4,4.4,5.4,def
Mauricio Isla,76.0,81.5,50.5,57.5,73.0,54.5,75.5,78.5,63.5,73.5,76.5,84.5,77.0,86.0,73.5,81.75,63.5,66.5,81.5,55.5,63.5,76.0,76.5,72.5,66.0,70.5,73.0,75.5,80.0,6.5,7.5,6.5,6.5,6.5,mid
Nicolas N'Koulou,80.33,59.67,32.67,73.67,76.67,63.67,63.67,36.67,27.67,75.67,75.67,74.67,78.33,68.33,79.67,78.0,57.67,84.67,71.0,75.0,45.67,78.67,81.67,53.67,66.67,49.67,81.0,83.0,81.0,5.67,6.67,5.67,14.67,6.67,def
