variable,col1
balance,0.475547552837
stamina,0.300678259759
gk_positioning,0.290590268375
gk_diving,0.288535376255
strength,0.23805191781
gk_kicking,0.197289978031
jumping,0.170862566921
gk_handling,0.157641444353
agility,0.145078733112
acceleration,0.117233321014
vision,0.0970343256893
reactions,0.0677253939581
crossing,0.0674109463159
gk_reflexes,0.0601723392606
aggression,0.0532169536802
sprint_speed,0.0485619335927
interceptions,0.0327433701569
long_passing,0.0216322076701
short_passing,0.0187792361805
shot_power,0.0185266015944
standing_tackle,0.0178205307908
positioning,0.0176920536867
finishing,0.0152875602266
curve,0.0140631074777
sliding_tackle,0.0139185254065
dribbling,0.0123255475889
volleys,0.0118368866839
penalties,0.0109819990689
heading_accuracy,0.00668818727793
ball_control,0.0044587059096
marking,0.00343569649608
long_shots,0.00268160236222
free_kick_accuracy,0.00149687046017
