variable,col1
positioning,0.665385633907
strength,0.620533129503
heading_accuracy,0.593564499818
jumping,0.553791592231
balance,0.524002748155
curve,0.506073344192
sprint_speed,0.460631118059
marking,0.439053412819
free_kick_accuracy,0.414767717974
shot_power,0.380041265132
sliding_tackle,0.354377195819
crossing,0.342560540573
aggression,0.335832906121
vision,0.328916861949
acceleration,0.306635062618
finishing,0.302674804096
long_shots,0.296407958797
standing_tackle,0.27379494546
volleys,0.261153552514
interceptions,0.252461338829
long_passing,0.247392281414
stamina,0.238993714494
agility,0.217934650326
ball_control,0.194675360688
short_passing,0.125487785439
gk_handling,0.120235569635
penalties,0.112030058525
gk_diving,0.110707166345
gk_positioning,0.0966037826534
gk_reflexes,0.0813199580417
gk_kicking,0.0812336486014
reactions,0.0808442171933
dribbling,0.0798821780766
