name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Vincent Enyeama,81.0,17.5,22.0,17.5,39.0,18.0,18.0,19.5,71.0,28.0,23.0,50.0,54.0,60.0,77.0,59.0,35.0,80.0,35.0,71.0,17.5,59.0,21.0,17.5,41.5,75.0,18.5,18.5,18.0,78.0,80.0,77.0,78.0,90.0,gk
Franck Beria,73.75,73.75,49.75,73.5,74.75,33.75,65.75,58.75,54.75,71.25,73.25,69.5,72.0,71.0,73.75,73.0,68.75,79.25,75.25,75.0,63.75,76.25,72.75,67.75,67.75,60.75,73.0,74.25,76.25,6.75,13.75,6.75,12.75,5.75,def
Florent Balmont,75.67,73.67,62.67,54.67,80.67,61.67,73.0,65.33,70.67,76.0,75.67,61.0,62.67,72.33,77.0,80.33,76.33,53.0,75.0,70.67,69.67,82.67,76.33,63.67,77.0,59.67,75.33,76.0,73.67,5.67,10.67,6.67,13.67,15.67,mid
Marko Basa,79.33,30.33,54.33,81.67,76.33,46.33,54.33,37.33,38.33,74.33,66.33,53.67,66.67,35.67,73.33,34.0,64.33,81.67,67.33,83.33,52.33,80.33,77.33,40.33,52.33,63.33,78.67,82.0,81.67,6.33,12.33,13.33,11.33,7.33,def
Rio Mavuba,79.0,66.0,42.0,66.0,78.5,38.0,68.5,58.0,62.0,76.0,75.0,66.0,64.0,74.0,78.0,80.5,68.0,78.0,86.0,70.5,61.0,78.0,82.0,55.0,73.5,57.0,76.0,79.5,76.0,7.0,9.0,8.0,14.0,7.0,mid
Renato Civelli,73.67,52.33,46.33,84.33,59.33,54.33,30.33,36.33,46.33,51.33,56.33,53.0,50.33,34.0,66.67,32.0,57.33,66.0,60.0,90.0,54.33,76.33,72.0,33.33,47.33,57.33,75.33,75.0,67.33,12.33,5.33,15.33,13.33,9.33,def
Morgan Amalfitano,74.5,76.5,65.5,59.5,77.5,67.5,76.5,73.5,69.0,74.5,78.5,67.5,73.0,74.0,72.5,72.0,75.5,64.0,66.5,61.0,67.5,56.5,62.5,68.0,80.5,72.0,53.5,52.0,48.5,6.5,12.5,7.5,6.5,12.5,for
Mounir Obbadi,73.5,77.0,64.5,60.5,80.5,66.5,68.5,52.5,76.5,74.5,76.5,68.0,64.5,73.5,68.5,85.5,74.5,81.0,75.5,55.0,69.5,74.5,74.5,64.5,74.5,53.5,62.5,68.5,72.5,9.5,4.5,12.5,8.5,7.5,mid
Sylvio Ronny Rodelin,71.0,66.5,69.25,72.75,69.0,66.75,73.5,64.0,64.5,61.5,74.5,64.0,72.0,65.25,72.0,50.0,67.5,71.75,60.5,75.0,67.0,41.5,53.5,73.5,70.0,65.5,32.5,29.5,22.0,7.5,12.5,9.5,15.5,9.5,for
Marvin Martin,73.33,72.0,63.67,55.67,76.0,62.67,73.0,74.67,73.67,75.33,79.0,66.67,66.67,81.0,71.67,81.33,72.67,37.33,57.0,63.33,70.67,62.67,68.67,72.33,77.33,63.67,38.67,60.67,34.67,15.67,5.67,14.67,11.67,12.67,mid
Eder,75.17,68.33,73.5,73.33,70.33,74.33,75.33,69.67,40.33,62.33,74.0,77.0,78.33,76.0,73.17,61.0,79.33,74.0,79.0,84.0,68.33,82.33,46.33,77.33,69.33,72.33,33.33,44.33,37.33,13.33,8.33,5.33,14.33,11.33,for
