name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Morgan Amalfitano,74.5,76.5,65.5,59.5,77.5,67.5,76.5,73.5,69.0,74.5,78.5,67.5,73.0,74.0,72.5,72.0,75.5,64.0,66.5,61.0,67.5,56.5,62.5,68.0,80.5,72.0,53.5,52.0,48.5,6.5,12.5,7.5,6.5,12.5,for
Sylvio Ronny Rodelin,71.0,66.5,69.25,72.75,69.0,66.75,73.5,64.0,64.5,61.5,74.5,64.0,72.0,65.25,72.0,50.0,67.5,71.75,60.5,75.0,67.0,41.5,53.5,73.5,70.0,65.5,32.5,29.5,22.0,7.5,12.5,9.5,15.5,9.5,for
Eder,75.17,68.33,73.5,73.33,70.33,74.33,75.33,69.67,40.33,62.33,74.0,77.0,78.33,76.0,73.17,61.0,79.33,74.0,79.0,84.0,68.33,82.33,46.33,77.33,69.33,72.33,33.33,44.33,37.33,13.33,8.33,5.33,14.33,11.33,for
Eric Bautheac,74.5,74.5,73.0,52.5,73.5,60.5,76.5,71.5,73.5,60.5,76.0,81.0,81.5,79.0,73.5,83.0,73.0,53.0,77.0,48.5,62.5,59.5,41.5,69.5,73.5,68.5,34.5,43.5,32.5,6.5,9.5,15.5,10.5,13.5,for
Gadji Tallo,69.33,60.67,70.67,65.67,68.67,63.67,70.0,69.67,53.67,44.67,68.67,69.0,69.0,64.0,66.67,64.0,69.67,66.0,66.0,74.0,65.67,52.67,34.67,72.67,56.67,64.67,20.67,20.67,20.67,12.67,12.67,14.67,10.67,9.67,for
Lenny Nangis,71.0,68.0,67.0,58.0,69.0,64.0,73.0,46.0,48.0,59.0,74.0,75.0,83.0,81.0,68.0,81.0,65.0,37.0,70.0,57.0,59.0,36.0,19.0,68.0,67.0,63.0,13.0,18.0,18.0,12.0,15.0,10.0,7.0,13.0,for
Yassine Benzia,67.9,60.4,68.9,54.6,71.4,61.6,78.9,75.2,68.6,63.4,76.4,73.6,75.8,76.1,60.4,73.5,66.5,74.1,68.0,59.3,64.9,53.2,43.4,71.2,72.2,73.8,32.6,30.4,28.4,5.4,8.4,13.4,12.4,8.4,for
Sofiane Boufal,72.1,67.9,64.1,34.4,71.1,65.6,80.5,67.7,69.5,58.8,77.4,87.2,86.3,88.3,58.1,87.8,66.0,35.2,65.1,41.8,62.4,44.6,22.6,64.3,67.8,64.3,37.8,32.6,28.0,8.4,15.4,9.4,13.4,6.4,for
Marcos Lopes,70.43,68.14,62.29,37.14,72.43,48.71,76.29,49.0,60.14,67.43,74.14,78.0,78.71,83.0,65.71,83.0,61.57,42.0,63.43,52.0,55.14,31.14,21.14,68.0,70.14,64.14,29.14,21.14,26.14,10.14,9.14,11.14,11.14,10.14,for
Baptiste Guillaume,63.75,46.88,66.0,70.25,59.12,57.38,64.25,35.38,28.38,44.75,66.62,55.12,47.0,59.88,54.5,56.0,67.62,65.0,56.88,69.12,57.38,45.12,22.75,67.75,46.75,58.38,23.12,22.38,21.38,12.38,9.38,7.38,11.38,6.38,for
Sehrou Guirassy,63.5,37.5,68.0,64.5,64.0,50.5,68.0,55.5,66.5,46.5,63.5,69.5,71.5,68.5,50.0,66.0,65.5,67.5,59.0,74.0,55.5,41.5,28.5,61.5,56.5,53.5,30.5,28.5,33.5,10.5,7.5,11.5,11.5,7.5,for
Yaw Yeboah,63.0,35.0,66.0,55.0,49.0,56.0,63.0,46.0,37.0,43.0,64.0,79.0,79.0,73.0,60.0,78.0,66.0,62.0,52.0,40.0,53.0,42.0,13.0,67.0,52.0,62.0,17.0,23.0,14.0,7.0,13.0,13.0,11.0,6.0,for
