variable,col1
jumping,0.604520863201
positioning,0.513262593353
standing_tackle,0.495494339184
dribbling,0.460180728468
long_shots,0.43420855496
crossing,0.424119874033
penalties,0.423110526577
agility,0.400778759127
heading_accuracy,0.393584071451
marking,0.360344607756
balance,0.33747497455
acceleration,0.334787963003
long_passing,0.324976238552
stamina,0.265299695733
sliding_tackle,0.26036846507
interceptions,0.258918838617
volleys,0.254648335995
curve,0.233124791307
strength,0.223277273013
reactions,0.22277125418
finishing,0.21514513729
aggression,0.211061930244
vision,0.209793539393
sprint_speed,0.20918267615
ball_control,0.193133887799
shot_power,0.185450561925
short_passing,0.151404066649
free_kick_accuracy,0.133041343599
gk_reflexes,0.0677298795822
gk_diving,0.0647445636276
gk_kicking,0.051490226271
gk_handling,0.0473777715439
gk_positioning,0.0351916677961
