name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Blaise Matuidi,83.67,75.0,65.0,73.0,84.0,72.0,73.0,65.0,52.0,79.0,77.0,75.0,77.0,78.33,83.0,79.0,74.0,82.33,94.0,73.67,66.0,84.0,86.0,70.0,74.0,56.0,82.0,84.0,83.0,8.0,11.0,5.0,10.0,14.0,mid
Nicolas Douchez,74.67,20.33,15.0,17.0,32.67,16.33,15.67,15.0,16.33,36.67,23.67,39.0,44.0,32.0,72.67,41.0,21.67,68.0,32.0,61.0,16.33,43.67,22.67,18.33,36.33,16.33,15.0,17.0,19.0,74.67,75.67,70.67,73.67,76.67,gk
Thiago Motta,81.33,66.0,54.0,79.0,84.0,76.0,73.0,67.0,67.0,85.0,81.0,44.0,47.33,48.0,78.0,50.0,82.0,83.0,75.67,83.0,73.0,87.0,81.0,65.0,76.0,70.0,72.0,80.67,75.0,10.0,10.0,7.0,5.0,14.0,mid
Salvatore Sirigu,82.25,19.0,17.5,18.0,23.0,18.5,20.0,18.0,18.0,28.0,21.5,50.0,51.0,52.0,78.5,55.0,31.0,67.75,34.0,66.0,19.5,34.0,20.0,17.5,35.5,26.0,20.5,18.0,19.0,83.5,79.25,74.5,80.25,84.0,gk
Maxwell,77.8,84.2,66.4,69.6,81.4,65.6,75.2,68.4,51.4,80.2,83.2,72.2,74.6,77.8,78.6,68.0,70.4,72.0,81.6,70.2,67.2,71.8,77.4,74.4,76.4,58.4,76.6,78.6,75.6,6.4,5.4,15.4,12.4,5.4,def
Zlatan Ibrahimovic,89.0,76.0,90.0,76.0,84.0,92.0,87.0,80.0,80.0,76.0,90.0,73.0,75.5,86.0,85.0,41.0,93.0,72.0,76.5,93.0,88.0,84.0,20.0,86.0,83.0,91.0,20.0,41.0,27.0,13.0,15.0,10.0,9.0,12.0,for
Angel Di Maria,85.5,90.67,75.0,53.0,81.5,77.0,87.5,83.0,72.0,81.0,86.0,89.0,89.0,90.0,80.0,79.0,87.5,72.0,78.5,64.0,79.0,76.0,50.33,84.0,83.0,73.0,37.0,63.0,61.0,10.0,7.0,11.0,12.0,11.0,for
Edinson Cavani,85.0,70.0,84.0,85.75,75.5,82.0,80.5,75.0,77.0,50.0,83.0,75.0,80.0,82.5,85.0,59.0,85.0,85.5,90.0,75.0,80.0,82.0,48.0,85.5,76.0,82.0,24.0,45.0,27.0,12.0,5.0,13.0,13.0,10.0,for
David Luiz,82.75,68.0,56.0,82.75,78.0,67.0,69.75,70.0,75.75,76.0,79.0,73.5,75.5,74.5,77.25,56.0,73.75,81.0,73.0,77.0,71.0,84.0,79.25,52.0,68.0,75.0,80.0,83.5,83.0,11.0,12.0,10.0,7.0,14.0,def
Thiago Silva,87.0,60.0,38.0,81.75,77.0,63.0,68.0,61.0,73.0,81.0,79.0,74.25,79.0,75.0,82.75,68.0,78.0,90.75,78.5,81.0,71.0,75.5,91.0,59.0,74.0,71.0,88.25,90.0,88.25,9.0,12.0,5.0,9.0,10.0,def
Gregory van der Wiel,77.67,79.33,59.67,68.67,76.67,56.67,74.67,54.67,21.67,70.67,77.67,82.0,82.33,74.0,77.67,69.0,73.67,83.0,81.33,69.33,67.67,74.67,69.67,73.67,70.67,42.67,77.0,77.0,76.67,10.67,14.67,6.67,5.67,6.67,def
Javier Pastore,82.0,78.0,75.0,63.0,86.2,78.0,86.8,83.0,69.0,82.0,86.4,72.0,74.4,85.0,80.6,58.0,78.0,49.0,74.8,69.2,78.0,61.4,67.8,80.0,86.6,75.0,41.8,56.4,48.6,14.0,9.0,6.0,10.0,12.0,mid
Kevin Trapp,80.67,21.0,21.0,20.33,25.0,20.67,20.0,21.33,20.67,20.67,24.0,45.0,52.0,42.0,79.67,37.0,26.0,76.0,45.0,71.0,21.0,30.0,22.0,20.67,31.67,29.0,20.0,21.33,20.0,81.67,78.33,77.67,79.33,84.33,gk
Marco Verratti,82.2,69.6,47.2,55.0,88.0,64.0,88.0,75.4,65.6,87.8,85.0,73.0,69.0,87.0,83.4,93.4,66.0,64.0,79.6,58.8,58.0,87.4,79.2,67.6,84.0,64.0,76.8,79.6,73.4,12.0,12.0,15.0,15.0,10.0,mid
Benjamin Stambouli,76.14,44.14,58.14,64.14,76.14,39.14,65.57,46.14,58.14,73.57,75.14,67.71,64.0,79.0,74.14,64.0,64.14,71.0,83.0,73.0,62.14,80.14,76.14,69.14,72.14,49.14,76.14,77.14,72.14,7.14,12.14,10.14,14.14,14.14,mid
Serge Aurier,77.5,78.25,64.25,75.0,75.5,49.25,73.5,66.75,29.25,69.75,75.5,85.5,84.5,76.75,76.75,78.0,73.5,90.75,87.75,79.25,57.25,80.25,74.25,71.0,69.75,61.5,76.0,76.0,75.5,6.25,9.25,14.25,15.25,8.25,def
