variable,col1
penalties,0.291027318686
interceptions,0.229968212712
marking,0.2142466673
standing_tackle,0.19708427432
finishing,0.192864741798
strength,0.179214130632
sliding_tackle,0.16290696136
long_shots,0.156438032837
heading_accuracy,0.154811887293
free_kick_accuracy,0.132000206602
long_passing,0.131891370337
jumping,0.122385382815
volleys,0.0959927989691
positioning,0.094098680788
short_passing,0.0820106133975
ball_control,0.0727749005409
dribbling,0.0722786564292
curve,0.0568744726375
shot_power,0.0563150276372
reactions,0.0547137552155
aggression,0.0475695465615
stamina,0.0422009525659
vision,0.0373603412541
crossing,0.0341458891831
balance,0.0340669625934
sprint_speed,0.0148707214961
gk_handling,0.012489691266
gk_reflexes,0.0105530192521
agility,0.0100326925091
gk_diving,0.00337694800172
acceleration,0.00193537500308
gk_kicking,0.000932285811648
gk_positioning,0.000567482195305
