variable,col1
crossing,0.664398752173
strength,0.574539066458
dribbling,0.344220524023
balance,0.303015994843
finishing,0.301130056952
jumping,0.250085525786
agility,0.249629757017
long_passing,0.235509345558
long_shots,0.233643275437
shot_power,0.230668386611
vision,0.218037959098
stamina,0.204201295785
short_passing,0.190661644933
positioning,0.19017211597
sprint_speed,0.172935754432
acceleration,0.162904002693
heading_accuracy,0.152140387356
free_kick_accuracy,0.151545724066
aggression,0.127781992064
volleys,0.12388059631
marking,0.114007787683
curve,0.103852792335
penalties,0.102536935473
reactions,0.0979755311258
ball_control,0.0971224699602
standing_tackle,0.0836074822285
sliding_tackle,0.0828558240549
gk_kicking,0.0522368534138
gk_positioning,0.0486433019789
gk_diving,0.0472055761442
interceptions,0.0400366768995
gk_handling,0.0387900514733
gk_reflexes,0.0100265596637
