name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Nicolas Seube,69.0,59.0,46.0,69.0,71.0,24.0,61.5,54.0,51.0,64.0,68.0,49.5,50.0,57.0,68.0,64.0,51.0,70.0,71.5,72.5,46.0,73.0,70.0,56.5,65.0,47.0,67.0,69.0,65.0,8.5,5.5,14.5,15.5,12.5,mid
Remy Vercoutre,76.0,10.0,10.0,10.0,24.0,10.0,12.0,11.0,11.0,34.0,21.0,36.0,38.0,31.0,70.0,44.0,18.0,58.0,26.0,63.0,12.0,25.0,27.0,16.0,26.33,23.0,12.0,11.0,11.0,78.0,75.0,76.0,76.0,78.0,gk
Alaeddine Yahia,69.0,38.67,39.67,69.67,61.67,53.67,40.67,44.67,49.67,59.67,51.67,28.0,48.33,59.0,66.67,56.0,60.67,86.33,37.67,83.0,46.67,73.67,65.67,30.67,56.67,50.67,68.33,68.67,66.0,11.67,14.67,15.67,15.67,9.67,def
Saidi Ntibazonkiza,71.0,63.0,55.0,41.0,67.0,57.0,74.0,63.0,39.0,53.0,69.0,89.0,90.0,83.0,73.0,88.0,69.0,90.0,60.0,36.0,74.0,59.0,42.0,69.0,58.0,59.0,32.0,38.0,34.0,9.0,9.0,10.0,15.0,10.0,for
Alexandre Raineau,65.0,65.0,43.0,57.0,65.0,35.0,58.0,60.0,46.0,63.0,67.0,56.0,67.0,66.0,63.0,71.0,52.0,67.0,72.0,69.0,52.0,67.0,64.0,55.0,50.0,55.0,67.0,66.0,68.0,15.0,8.0,10.0,11.0,13.0,def
Damien Da Silva,73.33,48.0,24.0,70.33,68.0,33.0,40.33,27.0,30.0,50.0,66.33,56.0,68.67,57.0,62.33,60.33,27.0,72.33,64.0,74.33,39.33,81.0,74.0,38.0,39.0,42.0,74.67,76.67,73.67,5.67,7.67,11.67,15.67,10.67,def
Julien Feret,74.33,69.67,73.0,64.67,76.0,67.67,71.67,72.67,70.67,74.67,76.67,58.33,58.67,75.0,74.67,63.0,74.0,60.0,65.67,69.33,73.0,57.67,50.67,74.0,78.33,72.67,48.67,52.67,47.67,11.67,15.67,9.67,14.67,7.67,mid
Vincent Bessat,73.0,75.75,57.0,52.0,73.0,61.0,74.0,53.0,56.0,74.0,75.0,77.5,75.5,75.5,75.0,74.5,66.0,72.5,64.5,68.5,70.0,61.0,45.0,67.5,73.5,57.5,49.25,57.0,50.5,5.5,15.5,9.5,11.5,8.5,mid
Herve Bazile,68.17,62.5,70.33,63.5,59.83,62.5,74.5,60.5,63.5,47.5,67.5,80.5,78.5,71.5,57.5,66.0,66.83,62.5,61.0,64.67,59.83,40.5,24.83,63.0,68.5,59.5,20.5,27.5,26.83,5.5,13.5,11.5,5.5,8.5,mid
Emmanuel Imorou,71.0,70.75,49.25,66.75,61.75,49.75,60.25,58.75,53.75,64.75,65.25,75.5,78.0,73.5,72.75,77.0,60.75,72.0,80.0,69.5,56.75,72.75,69.75,53.75,62.5,54.75,70.5,68.25,70.0,8.75,11.75,12.75,15.75,7.75,def
Sylvio Ronny Rodelin,71.0,66.5,69.25,72.75,69.0,66.75,73.5,64.0,64.5,61.5,74.5,64.0,72.0,65.25,72.0,50.0,67.5,71.75,60.5,75.0,67.0,41.5,53.5,73.5,70.0,65.5,32.5,29.5,22.0,7.5,12.5,9.5,15.5,9.5,for
Andy Delort,71.22,62.67,73.33,65.11,62.56,71.11,74.22,36.56,65.0,50.22,74.11,75.89,73.33,74.33,61.11,60.44,72.78,58.11,81.78,77.56,69.89,67.56,22.56,73.44,58.56,67.89,22.22,22.22,23.56,9.56,13.56,9.56,7.56,10.56,for
Jonathan Delaplace,71.67,60.33,48.33,38.33,75.0,53.33,69.33,61.33,65.33,70.67,72.0,75.33,74.33,72.33,73.33,84.67,56.33,77.0,91.0,62.0,61.33,71.33,73.33,62.33,68.33,54.33,63.0,69.67,62.33,8.33,6.33,11.33,7.33,8.33,mid
Dennis Appiah,68.5,65.5,32.5,64.5,63.5,33.5,56.5,46.5,43.5,57.5,59.5,69.5,73.0,62.0,61.5,64.0,40.5,89.5,80.0,70.5,37.5,74.5,67.5,48.5,51.5,46.5,69.5,69.0,71.5,8.5,7.5,10.5,12.5,8.5,mid
Jeff Louis,69.6,62.4,63.4,52.4,71.4,60.4,70.4,60.4,65.4,65.4,71.4,91.6,90.0,87.0,70.4,93.0,82.4,61.6,81.0,78.0,70.4,68.2,54.4,60.4,62.0,60.4,59.4,60.4,52.4,8.4,10.4,8.4,7.4,6.4,mid
Chaker Alhadhur,62.8,66.2,23.8,36.0,65.2,37.2,56.2,51.2,30.2,54.2,62.2,71.4,67.8,79.4,65.2,86.2,57.2,61.0,62.6,24.8,48.2,29.2,66.2,36.2,42.2,37.2,65.8,71.6,69.8,10.2,14.2,8.2,13.2,8.2,def
Ismael Diomande,68.6,53.8,40.6,61.6,69.8,38.6,65.6,48.4,39.6,64.6,68.8,69.8,72.4,71.0,61.2,73.8,73.0,68.0,75.0,73.0,65.2,79.6,71.0,31.6,55.6,41.6,70.8,69.8,65.0,15.6,7.6,9.6,14.6,8.6,mid
Lenny Nangis,71.0,68.0,67.0,58.0,69.0,64.0,73.0,46.0,48.0,59.0,74.0,75.0,83.0,81.0,68.0,81.0,65.0,37.0,70.0,57.0,59.0,36.0,19.0,68.0,67.0,63.0,13.0,18.0,18.0,12.0,15.0,10.0,7.0,13.0,for
Siam Ben Youssef,70.0,40.0,38.0,64.0,52.0,30.0,50.0,34.0,36.0,49.0,53.0,62.0,65.0,37.0,61.0,45.0,60.0,82.0,73.0,86.0,40.0,72.33,65.0,42.0,53.0,36.0,73.0,72.0,71.0,12.0,15.0,8.0,15.0,10.0,def
Jordan Adeoti,69.33,66.33,43.33,68.33,64.33,34.33,43.33,38.33,29.33,66.33,65.33,57.33,63.0,55.0,66.33,65.0,34.33,81.33,71.67,74.0,52.33,82.33,73.33,46.33,64.33,31.33,70.0,71.67,62.33,8.67,6.67,11.67,13.67,5.67,mid
Michael Jordan N'Kololo,65.0,61.0,63.0,58.0,61.0,61.0,68.0,50.0,45.0,56.0,65.0,76.0,84.0,84.0,63.0,63.0,71.0,76.0,53.0,46.0,65.0,32.0,32.0,67.0,62.0,67.0,14.0,15.0,19.0,11.0,7.0,16.0,14.0,9.0,mid
Jordan Leborgne,58.5,53.0,49.0,53.0,70.0,55.0,65.0,61.0,56.0,73.0,62.0,55.0,54.0,65.0,53.0,80.0,62.0,58.0,34.0,41.0,48.0,47.5,32.0,50.5,57.5,54.0,48.0,49.0,58.0,9.0,12.0,9.0,12.0,9.0,mid
