name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Kader Mangane,74.0,48.0,46.0,81.0,66.0,46.0,45.0,48.0,53.0,73.0,59.0,23.0,47.0,46.0,66.0,31.0,71.0,79.0,66.0,89.0,61.0,83.0,72.0,44.0,56.0,55.0,73.0,74.0,70.0,6.0,9.0,16.0,13.0,13.0,mid
Jeremie Brechet,69.0,63.0,37.0,71.0,64.0,46.0,46.0,59.0,62.0,62.0,63.0,21.0,21.0,24.0,65.0,47.0,59.0,64.0,52.0,75.0,54.0,67.0,67.0,43.0,54.0,59.0,72.0,73.0,70.0,7.0,10.0,8.0,16.0,13.0,def
Issiar Dia,73.0,68.0,75.0,59.0,74.0,75.0,75.0,58.0,62.0,60.0,71.0,92.0,90.0,85.0,77.0,80.0,74.0,72.0,63.0,61.0,71.0,49.0,16.0,59.0,66.0,62.0,40.0,19.0,14.0,14.0,14.0,14.0,11.0,14.0,for
David Ducourtioux,68.33,67.67,43.67,64.67,69.67,58.67,57.67,50.67,44.67,69.67,65.67,67.0,59.67,57.0,69.67,69.0,68.67,70.0,57.67,62.33,69.67,70.67,68.67,65.67,67.33,58.67,67.67,73.67,70.67,8.67,5.67,9.67,11.67,6.67,mid
Jerome Le Moigne,67.0,63.33,56.33,66.33,69.33,62.33,60.33,54.33,68.33,67.33,73.33,52.33,44.0,59.33,57.33,53.0,64.33,57.0,91.0,75.0,64.33,68.33,66.33,36.33,73.33,62.33,49.33,63.33,44.33,12.33,12.33,5.33,7.33,13.33,mid
Gregory Pujol,68.0,66.0,68.0,71.0,75.0,69.0,66.0,67.0,57.0,64.0,72.0,52.0,49.0,68.0,66.0,64.0,73.0,84.0,58.0,60.0,71.0,59.0,38.0,74.0,67.0,71.0,27.0,31.0,26.0,9.0,13.0,8.0,14.0,14.0,for
Jules Stephane Goda,60.4,19.8,19.4,21.4,28.4,22.2,19.0,19.0,20.2,27.4,21.4,52.0,53.0,42.0,54.4,37.0,24.8,66.0,33.0,62.8,19.0,19.4,21.4,20.2,21.0,25.2,19.0,19.0,19.8,58.4,64.4,60.4,63.4,59.4,gk
Amine Mohamed Chermiti,68.67,54.17,67.0,61.17,66.17,68.5,69.67,65.17,65.17,48.17,71.17,75.0,81.67,82.83,69.33,76.0,67.67,56.0,66.0,59.0,60.17,70.17,40.17,74.33,64.67,67.17,24.0,30.17,36.17,14.17,5.17,13.17,5.17,5.17,for
Alassane Toure,62.5,58.5,22.5,61.5,57.5,26.0,40.5,40.25,22.25,54.75,58.25,70.25,69.5,59.5,59.0,62.0,31.25,74.5,70.0,77.25,22.25,71.25,60.25,30.25,35.25,34.25,61.0,66.75,59.75,13.25,11.25,15.25,14.25,5.25,mid
Roderic Filippi,66.0,33.5,24.0,61.0,55.5,22.0,26.0,30.5,27.5,59.5,49.5,32.5,40.0,32.5,66.5,43.0,41.5,75.0,72.5,89.0,22.5,67.0,62.0,22.5,28.5,38.5,64.5,64.5,67.5,6.5,12.5,13.5,11.5,8.5,def
