name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Gabriel Agbonlahor,73.5,71.5,75.5,76.5,69.75,65.75,75.75,76.75,45.75,53.75,73.75,88.0,90.75,75.0,59.75,66.0,76.75,59.0,79.25,83.0,73.25,78.75,21.25,66.5,64.75,64.0,47.75,31.75,21.25,11.75,5.75,10.75,6.75,8.75,for
Scott Sinclair,73.6,71.4,70.6,55.8,65.6,64.4,82.0,68.4,74.4,48.4,76.4,89.0,88.0,89.0,61.4,79.8,72.4,63.6,82.4,56.4,58.4,44.4,44.4,74.4,65.8,82.4,22.6,29.4,27.4,12.4,10.4,9.4,12.4,14.4,for
Micah Richards,77.43,66.14,44.71,84.0,67.86,44.57,62.57,45.43,31.57,62.57,66.14,74.0,79.71,70.0,69.86,67.43,69.29,90.43,74.0,89.14,39.43,84.57,74.43,58.57,50.57,54.86,75.57,78.14,80.43,6.57,15.57,14.57,15.57,7.57,def
Mark Bunn,70.33,17.67,18.33,15.67,20.33,15.67,19.0,17.0,19.0,42.67,33.67,48.0,46.0,54.0,66.67,63.0,26.67,68.0,33.0,60.0,17.67,39.67,20.33,17.67,40.33,43.67,16.33,21.67,17.67,73.67,67.67,70.67,66.33,75.67,gk
Kieran Richardson,73.0,73.67,64.67,53.67,74.0,73.67,75.67,69.67,74.0,70.67,74.67,79.0,75.67,77.0,73.67,78.0,86.67,64.0,75.0,66.0,73.67,73.67,73.33,63.67,73.67,63.67,73.67,72.0,71.67,5.67,8.67,9.67,12.67,6.67,mid
Alan Hutton,72.6,67.6,39.4,60.4,61.6,42.6,67.4,63.6,52.6,67.6,68.6,69.6,71.4,61.6,67.6,62.0,58.6,72.0,85.0,79.0,46.6,87.0,73.4,65.6,56.6,49.4,74.4,76.8,77.4,11.6,8.6,14.6,14.6,7.6,mid
Joleon Lescott,78.0,57.83,51.83,83.5,64.33,44.83,55.33,41.83,51.83,59.83,60.5,52.67,52.5,56.67,73.83,46.0,65.5,78.17,66.67,83.67,39.83,81.83,74.83,38.83,47.83,47.83,81.0,80.67,81.0,5.83,5.83,11.83,15.83,6.83,def
Jose Angel Crespo,69.0,71.29,31.29,58.71,66.29,32.29,63.29,57.29,26.29,68.29,67.29,69.0,66.0,63.0,72.29,62.0,50.29,71.0,78.0,70.29,39.29,74.14,68.71,56.86,58.86,41.71,66.71,70.86,70.29,12.29,4.29,10.29,4.29,10.29,for
Carlos Sanchez,76.14,59.43,46.43,69.43,77.14,42.43,69.43,51.43,57.43,77.14,75.43,64.29,67.0,62.0,73.57,53.0,71.43,75.0,87.57,88.43,72.43,80.14,77.14,56.43,66.86,62.0,64.43,80.43,64.86,10.43,5.43,6.43,12.43,6.43,mid
Brad Guzan,77.75,18.25,16.75,15.25,25.75,17.5,16.75,17.5,14.5,33.75,27.75,50.0,47.0,47.0,77.25,47.0,23.75,72.5,30.0,76.0,17.5,42.75,19.5,15.25,40.0,36.75,17.5,17.5,16.75,80.0,75.75,63.75,77.0,81.0,gk
