name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Robert Elliot,69.0,16.0,11.0,13.0,28.0,13.0,15.0,16.0,12.0,31.0,22.0,47.0,48.0,54.0,67.0,42.0,11.0,52.0,32.0,71.0,12.0,12.0,22.0,12.0,16.0,43.0,15.0,12.0,15.0,70.0,67.0,68.0,69.0,72.0,gk
Steven Taylor,75.5,47.5,31.5,76.5,63.5,58.5,38.5,48.5,52.5,50.5,59.5,54.0,52.0,35.0,76.5,55.0,42.5,67.0,69.0,79.0,23.5,80.5,77.5,22.5,37.5,45.5,75.5,78.5,76.5,14.5,11.5,7.5,13.5,5.5,def
Tim Krul,78.67,21.0,20.33,23.0,35.33,22.0,21.0,21.0,21.67,24.33,24.33,50.0,35.0,63.0,75.33,42.0,22.33,69.0,42.0,60.0,21.33,38.33,21.33,22.0,21.67,41.33,21.67,22.33,21.33,80.67,78.0,72.33,74.67,83.67,gk
Fabricio Coloccini,78.75,67.5,43.5,82.0,70.62,57.5,61.0,57.5,55.5,68.62,63.5,67.5,65.62,57.12,78.88,62.38,59.5,81.75,66.75,77.62,69.5,81.5,77.12,36.5,45.5,57.5,77.75,78.62,78.38,10.5,15.5,13.5,15.5,5.5,def
Cheik Tiote,78.0,64.0,47.0,64.0,76.0,68.0,70.0,44.0,42.0,67.0,73.0,67.67,70.0,72.0,77.0,71.0,74.0,75.0,91.0,86.0,63.0,92.0,81.0,53.0,63.0,52.0,79.0,82.0,80.0,6.0,6.0,12.0,9.0,9.0,mid
Gabriel Obertan,69.0,66.0,61.0,45.0,66.0,60.0,76.0,53.0,39.0,58.0,70.0,87.5,79.5,79.0,59.0,63.0,67.0,73.0,67.0,67.0,54.0,60.0,35.0,68.0,64.0,67.0,37.0,32.0,22.0,13.0,6.0,16.0,12.0,9.0,mid
Papiss Cisse,77.5,65.5,79.5,74.5,73.5,79.5,72.5,75.5,58.5,59.5,74.5,76.0,73.5,79.0,78.5,72.0,79.5,79.5,66.0,72.0,77.5,50.5,29.5,82.5,64.5,82.0,19.0,22.0,22.0,7.5,9.5,11.5,12.5,11.5,for
Moussa Sissoko,77.75,75.75,71.75,69.75,79.75,66.75,79.75,74.75,73.75,74.75,81.75,79.5,82.0,76.0,78.75,63.0,84.75,77.0,92.0,86.0,70.75,76.75,75.75,75.75,67.75,67.75,68.75,73.75,71.75,13.75,7.75,10.75,9.75,7.75,mid
Siem de Jong,76.5,63.75,77.75,83.75,76.75,81.75,72.75,65.75,68.75,77.75,77.75,70.0,65.5,67.0,79.75,62.0,81.75,82.0,86.0,74.0,79.75,65.75,59.75,82.75,75.75,73.75,46.75,59.75,54.75,9.75,10.75,13.75,15.75,9.75,mid
Daryl Janmaat,76.67,72.67,54.67,69.67,69.67,66.67,73.67,63.67,55.67,67.67,75.67,74.33,75.67,72.0,78.67,66.0,75.67,70.67,92.0,75.0,63.67,83.67,74.33,71.0,71.0,61.67,76.0,77.67,76.33,14.67,9.67,6.67,10.67,6.67,def
Georginio Wijnaldum,80.0,65.0,76.0,72.0,79.0,73.0,86.0,76.0,71.0,66.0,84.0,79.0,85.0,82.0,82.0,80.0,77.0,82.0,86.0,64.0,69.0,61.0,65.0,78.0,76.0,74.0,52.0,55.0,42.0,16.0,6.0,14.0,12.0,6.0,mid
Vurnon Anita,73.0,55.0,53.0,51.0,74.0,43.0,77.0,53.0,60.0,71.0,75.0,79.0,74.0,82.0,76.0,89.0,61.0,71.0,84.0,63.0,53.0,81.0,72.0,62.0,67.0,45.0,64.0,76.0,73.0,12.0,12.0,10.0,14.0,15.0,mid
Jonjo Shelvey,76.25,71.75,69.75,68.75,83.75,55.75,75.5,65.75,72.75,83.25,74.75,65.25,67.25,62.0,71.75,67.0,84.75,65.0,79.0,76.0,80.75,81.75,57.75,70.75,78.75,70.75,53.25,68.0,58.25,13.75,10.75,14.75,7.75,15.75,mid
Jack Colback,75.0,60.67,53.67,55.67,79.0,46.67,69.67,59.67,58.67,73.67,74.67,71.0,65.67,69.0,71.67,76.67,70.67,69.67,86.0,64.0,63.67,83.67,79.33,52.67,60.67,58.67,68.67,73.67,76.67,5.67,5.67,5.67,9.67,6.67,mid
Emmanuel Riviere,71.67,61.67,70.0,73.67,66.0,70.67,69.67,40.67,28.67,57.67,68.67,79.0,74.67,75.0,73.67,65.0,76.67,75.0,67.0,76.0,68.67,56.67,23.67,69.0,62.67,65.67,28.67,38.67,32.67,8.67,9.67,15.67,9.67,15.67,for
Karl Darlow,67.67,18.5,19.5,18.5,31.5,20.0,18.5,22.0,20.5,27.5,26.5,59.0,52.0,63.0,64.5,64.0,19.0,67.0,44.0,58.0,18.0,19.0,24.5,21.5,19.0,22.0,20.0,18.0,18.5,69.0,67.83,62.0,62.5,73.5,gk
Andros Townsend,74.25,74.25,65.25,53.25,72.25,58.25,83.25,67.25,67.25,58.25,75.25,88.75,89.0,78.75,68.25,71.0,81.25,48.0,70.0,66.0,77.25,43.75,20.25,69.25,69.75,80.25,35.25,28.25,26.25,12.25,10.25,10.25,10.25,12.25,mid
Massadio Haidara,72.0,67.0,41.0,59.0,68.0,37.0,74.0,52.0,75.0,60.0,70.0,78.0,74.0,59.0,66.0,71.0,79.0,67.0,75.0,75.0,45.0,74.0,68.0,53.0,49.0,55.0,73.0,76.0,78.0,10.0,13.0,14.0,8.0,16.0,def
Florian Thauvin,76.75,74.25,73.0,65.25,76.5,63.25,82.25,73.25,53.25,74.25,76.25,84.75,80.25,82.0,77.75,70.0,75.25,59.0,67.0,63.5,73.25,55.25,27.25,73.25,75.25,56.25,28.25,28.25,30.25,7.25,10.25,13.25,9.25,8.25,mid
Chancel Mbemba,75.5,51.5,56.5,74.0,62.5,36.5,70.5,28.5,27.5,63.5,71.0,79.75,82.75,68.0,72.5,64.5,78.5,83.5,73.5,83.0,41.5,73.0,68.5,54.5,42.5,30.5,76.5,80.5,77.5,8.5,13.5,15.5,6.5,6.5,def
Jamaal Lascelles,67.4,45.4,22.4,71.4,53.4,32.4,45.4,28.4,21.4,48.4,54.4,65.6,64.8,77.0,63.4,58.0,39.4,80.0,67.0,74.0,26.4,66.4,65.2,20.4,38.4,22.6,68.2,69.2,66.2,9.4,14.4,6.4,9.4,14.4,def
Paul Dummett,68.5,60.5,40.5,71.5,68.5,32.5,65.5,53.5,51.5,63.5,68.5,70.5,69.5,67.5,68.5,77.0,39.5,73.0,72.0,73.0,34.5,64.5,60.5,54.5,50.5,42.5,71.0,72.5,71.0,14.5,10.5,12.5,10.5,12.5,def
Kevin Mbabu,54.75,28.0,19.0,53.0,34.0,28.0,33.25,31.0,28.0,35.0,38.0,64.0,68.0,46.0,48.0,63.0,41.0,71.0,59.0,61.0,24.0,52.0,54.5,39.5,30.0,35.0,53.5,62.25,58.5,8.0,7.0,7.0,14.0,14.0,def
Aleksandar Mitrovic,74.44,28.11,79.0,81.89,64.33,76.67,66.44,38.11,43.11,42.11,69.22,61.67,67.11,59.67,69.22,48.0,80.67,76.0,63.67,84.0,69.67,62.11,23.78,75.78,62.56,58.67,23.78,23.11,23.67,14.11,11.11,5.11,6.11,12.11,for
Ayoze Perez,73.0,42.67,77.67,64.67,70.33,77.67,81.67,78.67,70.67,50.67,77.67,79.67,77.67,84.0,70.67,79.0,62.67,72.0,70.0,52.33,61.67,68.67,17.0,80.67,64.67,66.67,21.0,22.67,16.33,11.67,11.67,10.67,13.67,7.67,for
Rolando Aarons,71.0,72.0,62.0,51.0,70.0,55.0,80.0,69.0,46.0,62.0,78.0,87.33,85.0,79.0,55.0,79.0,70.0,45.0,65.0,45.0,55.0,33.0,28.0,60.0,57.0,59.0,30.0,29.0,31.0,15.0,6.0,10.0,10.0,7.0,def
