name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Mauro Zarate,76.0,67.33,78.5,58.33,71.33,77.33,83.33,85.33,78.33,60.33,81.33,78.33,73.67,88.0,78.33,82.67,79.33,69.33,70.0,61.0,79.33,65.33,38.33,77.33,70.33,73.33,31.33,36.33,32.33,6.33,15.33,15.33,5.33,11.33,for
Alex Song,79.33,62.0,58.33,69.67,74.67,52.33,63.67,57.0,41.0,73.33,77.0,68.0,72.33,69.0,77.33,63.0,68.0,71.0,86.0,82.0,42.0,87.0,79.0,62.0,76.0,66.0,75.0,81.0,73.0,8.0,12.0,15.0,11.0,12.0,mid
Kevin Nolan,70.0,69.0,74.0,78.0,63.0,81.0,70.0,62.0,61.5,61.0,73.0,33.0,52.0,47.0,85.0,59.0,81.0,68.5,81.0,77.0,78.0,83.0,57.0,85.0,77.0,72.0,58.0,64.0,63.0,11.0,16.0,10.0,16.0,7.0,mid
James Collins,74.5,38.0,38.0,81.0,59.0,36.0,38.0,29.0,64.0,65.0,59.0,51.0,34.0,33.0,72.0,34.0,73.0,62.0,65.0,84.0,51.0,83.0,75.0,34.0,58.0,51.0,72.5,76.0,78.0,15.0,12.0,10.0,15.0,11.0,def
Dimitri Payet,80.75,79.25,73.75,60.75,81.25,79.0,82.5,81.0,78.75,82.0,80.5,79.0,76.5,78.75,76.0,76.0,77.0,48.0,71.0,69.5,82.5,54.0,44.0,77.0,82.5,76.0,29.0,51.0,48.0,11.0,15.0,9.0,14.0,12.0,for
Winston Reid,78.0,27.8,45.8,82.8,63.8,29.8,42.8,32.8,37.8,62.8,56.8,68.0,77.4,55.2,74.4,43.0,74.8,71.4,76.0,82.0,52.8,79.4,76.8,41.8,43.8,54.8,78.8,83.6,79.4,12.8,14.8,8.8,9.8,11.8,def
Mark Noble,75.67,70.67,59.67,59.67,79.67,67.67,70.33,70.67,68.0,76.67,76.67,54.0,54.33,63.0,72.67,69.67,73.67,59.0,90.0,66.0,62.67,80.67,75.67,63.67,77.67,87.67,62.67,75.33,76.33,6.67,5.67,13.67,15.67,10.67,mid
Darren Randolph,71.33,20.33,21.33,22.0,32.33,22.0,21.33,21.67,21.33,33.33,32.33,41.0,44.0,50.0,65.33,43.0,35.33,58.0,31.0,58.67,21.33,28.33,22.67,20.33,20.33,29.33,21.0,21.33,21.33,74.33,69.0,73.33,69.0,74.67,gk
Andy Carroll,78.0,65.0,77.0,91.0,65.0,73.0,67.0,53.0,42.0,54.0,74.0,69.0,73.0,58.0,77.0,50.0,86.0,82.0,75.0,92.0,80.0,83.0,49.0,75.0,65.0,73.0,42.0,46.0,43.0,14.0,14.0,12.0,10.0,6.0,for
Angelo Obinze Ogbonna,77.5,50.25,24.25,76.5,55.0,29.25,50.0,50.25,35.25,59.5,58.0,69.0,77.0,60.75,63.5,54.0,71.0,87.75,69.0,87.5,49.0,66.25,82.25,31.5,27.25,38.25,84.5,84.0,79.5,4.25,2.25,4.25,3.25,3.25,def
Victor Moses,75.2,73.2,69.2,68.2,66.2,62.2,83.2,74.2,60.2,64.2,78.2,85.0,82.2,78.0,68.2,82.0,74.2,66.0,79.0,75.0,67.2,41.2,44.2,75.2,70.2,67.4,34.2,28.2,32.2,8.2,6.2,7.2,15.2,15.2,mid
James Tomkins,73.0,41.75,28.75,77.5,58.75,27.75,43.75,32.75,30.75,58.75,59.0,62.5,60.25,46.0,72.75,50.0,39.75,71.0,75.0,75.25,28.75,66.75,71.5,44.75,49.75,42.75,76.25,77.0,77.5,10.75,7.75,5.75,8.75,13.75,def
Cheikhou Kouyate,73.83,51.33,58.67,78.67,64.67,46.67,63.0,38.67,46.67,62.67,70.67,69.0,82.17,63.0,77.33,57.0,71.67,78.0,92.0,86.0,58.67,82.33,77.67,64.67,60.67,51.67,68.83,80.0,74.33,14.67,7.67,8.67,11.67,8.67,for
Aaron Cresswell,72.83,78.83,50.83,56.83,69.83,28.83,69.5,67.83,68.83,67.83,69.17,79.17,78.67,78.17,67.67,90.0,70.83,84.0,79.0,55.0,57.67,66.83,65.83,57.83,64.83,58.83,75.5,74.5,77.0,13.83,6.83,8.83,8.83,11.83,def
Michail Antonio,70.33,67.33,69.5,63.33,60.67,64.33,74.83,64.33,59.33,59.33,68.33,92.0,90.67,83.33,68.33,71.0,72.0,74.33,70.33,78.5,68.33,64.33,32.67,69.33,63.67,64.33,36.33,36.67,35.33,11.33,12.33,7.33,13.33,9.33,for
