variable,col1
crossing,0.680501525533
free_kick_accuracy,0.550414577082
shot_power,0.548035075421
volleys,0.544779591403
curve,0.52468923015
heading_accuracy,0.523511945279
finishing,0.488015326382
jumping,0.485617267762
vision,0.409717893619
strength,0.378963503245
sprint_speed,0.373471053734
acceleration,0.36137511436
sliding_tackle,0.341623876745
interceptions,0.33794235029
aggression,0.337471129814
marking,0.331544604032
long_shots,0.326057924455
penalties,0.31246914129
standing_tackle,0.283870928559
balance,0.246747434145
stamina,0.217298625221
agility,0.210625500448
reactions,0.197447642775
short_passing,0.196468563862
long_passing,0.170975532816
ball_control,0.140180769004
dribbling,0.117544601472
positioning,0.106849663029
gk_kicking,0.06966430022
gk_handling,0.0616292251067
gk_positioning,0.0481939747172
gk_reflexes,0.0452955669676
gk_diving,0.0310065410621
