name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Ben Watson,69.67,68.33,66.33,57.33,74.33,62.33,67.33,70.33,74.33,71.33,71.33,64.67,54.67,71.0,72.33,75.0,72.33,74.0,75.0,70.0,60.33,60.33,71.33,63.33,65.33,77.33,55.33,70.33,67.33,12.33,7.33,13.33,5.33,5.33,mid
Ikechi Anya,65.71,65.57,58.71,52.71,68.71,45.71,72.71,49.71,35.71,53.71,62.71,92.0,89.14,92.0,63.71,85.0,76.71,83.0,80.0,70.0,50.71,49.71,44.71,71.71,65.0,51.0,59.71,60.0,50.71,8.71,14.71,5.71,15.71,12.71,mid
Almen Abdi,73.0,68.0,63.0,59.0,77.0,64.0,74.0,68.0,74.0,72.0,76.0,69.0,67.0,67.0,74.0,70.0,72.0,60.0,69.0,56.0,71.0,74.0,48.0,69.0,75.0,66.0,52.0,60.0,57.0,9.0,6.0,8.0,11.0,8.0,mid
Heurelho Gomes,74.67,18.33,18.33,17.67,22.67,17.0,18.33,16.33,17.0,21.0,24.67,50.0,52.0,56.0,73.67,53.0,32.33,76.0,27.0,64.0,17.67,39.67,21.67,16.33,28.0,40.67,17.67,17.67,18.33,80.67,66.67,61.67,73.67,80.67,gk
Valon Behrami,77.2,69.8,54.8,68.0,76.0,69.8,72.2,70.2,68.2,74.8,75.6,68.0,68.6,72.8,77.4,68.0,75.2,70.0,82.0,77.4,72.2,89.2,80.2,64.6,73.4,71.6,69.6,81.0,82.0,11.2,10.2,6.2,14.2,10.2,mid
Jose Holebas,76.6,77.0,60.8,73.8,69.8,49.8,72.8,68.8,70.8,68.8,75.0,81.2,86.0,76.2,70.8,75.0,87.8,74.0,84.0,79.0,81.8,81.4,67.8,70.8,53.8,56.8,77.2,76.4,79.8,14.8,12.8,12.8,13.8,15.8,def
Jose Manuel Jurado,74.6,70.6,73.6,46.6,75.6,74.6,82.6,81.6,77.6,72.6,76.6,79.4,68.8,80.0,74.6,74.0,80.6,62.0,53.0,55.2,83.6,45.6,33.6,72.6,78.6,65.6,21.4,25.6,26.6,10.6,14.6,6.6,5.6,12.6,mid
Mario Suarez,78.75,65.75,63.75,68.75,84.0,42.75,74.5,66.75,71.75,80.25,78.75,60.0,65.0,52.0,80.0,60.0,81.0,58.0,81.75,83.0,69.75,78.25,81.25,75.0,76.5,69.75,74.25,78.75,73.25,8.75,12.75,15.75,11.75,10.75,mid
Craig Cathcart,71.0,39.0,24.0,72.0,71.0,30.0,47.0,39.0,39.0,61.0,59.0,65.0,67.0,64.0,59.0,58.0,39.0,70.0,71.0,70.0,36.0,69.0,64.0,27.0,43.0,28.0,76.0,77.0,73.0,8.0,6.0,12.0,9.0,13.0,def
Etienne Capoue,77.4,69.6,56.6,69.6,76.6,58.6,73.6,60.6,29.6,74.6,73.6,65.4,55.8,49.0,74.6,55.0,72.6,74.0,92.0,77.0,67.6,77.4,76.8,61.6,69.2,48.0,74.6,80.8,78.6,11.6,10.6,10.6,13.6,11.6,mid
Sebastian Proedl,75.17,39.17,33.17,84.17,57.67,21.17,29.17,31.17,37.17,49.83,53.67,53.0,52.0,44.0,72.33,48.0,46.17,52.5,65.0,88.0,31.17,82.0,74.83,36.17,45.17,34.17,75.33,78.33,71.17,10.17,7.17,11.17,14.17,7.17,def
Nordin Amrabat,77.25,78.5,73.75,66.5,75.5,68.75,83.75,74.5,67.25,69.25,79.25,88.5,86.5,89.5,73.5,75.0,78.75,57.75,77.62,75.0,75.25,66.25,33.25,75.25,67.75,75.5,28.25,40.25,28.25,10.25,13.25,6.25,5.25,12.25,mid
Miguel Layun,75.83,77.5,67.83,55.83,73.17,67.83,74.0,73.17,73.33,70.67,73.0,83.67,85.83,82.0,73.83,79.33,79.83,75.0,91.33,63.67,76.83,68.83,75.5,71.0,70.83,64.83,71.33,74.83,74.17,6.83,15.83,5.83,11.83,10.83,def
Troy Deeney,75.0,45.0,76.0,68.0,69.0,66.0,65.0,68.0,36.0,43.0,74.0,69.0,74.0,65.0,70.0,70.0,86.0,70.0,75.0,92.0,78.0,77.0,22.0,75.0,59.0,77.0,15.0,29.0,25.0,10.0,11.0,16.0,12.0,15.0,for
Odion Ighalo,72.43,48.71,73.14,66.86,59.86,69.71,75.29,63.14,52.71,46.71,70.43,78.14,73.43,70.0,75.14,60.14,72.71,80.0,70.0,72.0,60.29,57.14,29.71,80.14,59.71,62.71,30.71,44.71,40.71,8.71,10.71,12.71,15.71,7.71,for
Miguel Britos,73.33,42.33,36.33,73.33,59.33,21.33,46.33,46.33,51.33,63.33,57.33,59.33,57.0,49.0,65.33,54.0,29.33,83.0,61.0,80.33,30.33,75.33,74.33,23.33,30.33,50.33,75.0,77.0,74.0,11.33,12.33,10.33,9.33,10.33,def
Adlene Guedioura,67.5,61.5,62.5,63.5,71.5,63.5,67.5,35.5,55.5,67.5,71.5,69.0,73.5,68.5,64.5,67.0,81.5,74.0,76.0,84.0,73.5,83.0,60.5,58.5,65.5,56.5,57.5,66.5,64.5,12.5,13.5,13.5,11.5,5.5,mid
Juan Carlos Paredes,70.0,68.67,32.67,56.67,64.67,42.67,68.67,55.67,26.67,66.67,66.67,83.0,85.0,90.0,73.67,85.0,65.67,71.0,76.0,61.0,58.67,54.67,69.67,39.67,51.67,51.67,67.67,68.67,66.67,15.67,14.67,6.67,13.67,14.67,def
Allan Nyom,75.67,74.33,26.33,67.0,64.33,43.33,63.33,67.33,29.33,63.33,71.33,74.67,83.83,50.0,72.33,50.0,75.33,57.0,86.0,87.0,65.33,79.33,73.67,50.33,53.33,36.33,71.0,81.33,78.67,11.33,7.33,8.33,8.33,13.33,def
Nathan Ake,67.4,56.2,40.2,58.2,74.2,51.2,62.2,62.2,58.2,68.2,68.2,77.0,76.6,66.0,72.2,63.0,62.2,71.0,64.0,67.0,55.2,63.2,68.2,41.2,49.2,47.2,63.8,71.6,67.8,9.2,6.2,6.2,15.2,9.2,def
