variable,col1
stamina,0.59345323986
agility,0.564855510319
dribbling,0.560464578696
sprint_speed,0.555491360666
free_kick_accuracy,0.532566226374
volleys,0.430137152805
long_shots,0.410012006762
heading_accuracy,0.384669218335
aggression,0.383538618556
standing_tackle,0.367149095424
shot_power,0.362097610278
short_passing,0.339220440554
interceptions,0.336111510621
crossing,0.332236204945
positioning,0.331559412739
marking,0.320844016709
balance,0.298428278817
curve,0.291251817041
finishing,0.270827033781
penalties,0.258538978503
ball_control,0.25739364516
long_passing,0.244350359415
vision,0.238237382344
jumping,0.237943008698
acceleration,0.221998286962
sliding_tackle,0.199901785325
strength,0.198750858151
reactions,0.165292918346
gk_kicking,0.0829516055231
gk_diving,0.0716693993902
gk_positioning,0.0664286186396
gk_reflexes,0.0560114920256
gk_handling,0.0356183282363
