name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Hugo Lloris,85.0,13.0,10.0,10.0,27.0,11.0,10.0,11.0,10.0,31.0,34.0,65.0,63.0,55.0,84.0,54.0,23.0,74.0,41.0,43.0,14.0,31.0,27.0,10.0,16.0,40.0,12.0,10.0,18.0,87.0,82.0,68.0,81.0,88.0,gk
Jan Vertonghen,82.0,68.0,60.0,83.33,76.67,52.0,66.0,58.0,73.0,74.67,74.0,69.0,73.0,68.0,80.0,55.0,86.0,80.0,79.0,81.0,68.0,83.0,83.0,65.0,65.33,68.0,80.33,84.33,80.33,6.0,10.0,9.0,12.0,7.0,def
Moussa Dembele,79.5,64.5,65.5,67.5,83.5,76.5,84.5,64.5,54.5,78.5,84.0,78.0,78.0,82.25,77.5,64.5,84.5,77.0,82.0,86.0,71.5,74.0,72.5,70.5,76.0,66.5,61.5,75.5,63.5,15.5,13.5,10.5,15.5,13.5,mid
Danny Rose,75.57,77.29,54.0,59.57,71.0,63.57,75.71,58.86,48.57,64.57,74.57,80.86,83.57,67.86,71.0,78.57,69.29,70.57,79.43,71.0,65.57,75.57,72.86,59.86,68.57,56.57,75.29,77.43,79.86,9.57,10.57,7.57,12.57,12.57,def
Nacer Chadli,77.75,76.5,74.0,65.5,77.5,72.5,82.5,76.5,77.5,67.5,80.5,76.5,80.0,64.75,77.5,60.0,80.5,71.0,83.5,83.0,73.75,58.5,42.5,76.5,77.5,75.5,36.5,47.5,43.5,11.5,10.5,11.5,9.5,12.5,mid
Christian Eriksen,82.36,83.36,73.45,52.0,84.0,69.0,84.0,85.0,86.27,82.0,85.0,82.73,76.55,77.64,81.0,79.0,78.0,57.0,87.0,48.45,76.18,42.09,44.82,75.0,85.0,67.0,38.0,52.91,22.0,9.0,14.0,7.0,7.0,6.0,mid
Kyle Walker,78.2,74.6,50.6,75.6,72.6,56.6,73.6,75.6,72.6,66.6,72.6,87.0,92.0,68.0,73.6,73.0,85.6,83.0,88.0,77.0,69.6,77.6,70.0,64.4,67.8,62.6,75.6,80.2,82.6,11.6,5.6,15.6,14.6,7.6,def
Ryan Mason,72.0,67.67,62.44,54.22,78.44,63.22,68.89,69.22,63.67,74.67,71.0,68.0,70.22,73.22,70.44,77.0,71.22,48.0,80.56,58.0,70.22,71.44,62.22,69.67,72.11,68.22,68.22,68.78,64.22,6.22,9.22,9.22,15.22,13.22,mid
Toby Alderweireld,79.75,60.25,44.58,78.42,76.58,37.58,60.33,59.25,66.92,79.33,67.83,63.08,67.08,59.5,79.0,49.0,85.58,78.17,74.17,81.0,67.58,78.58,81.0,55.58,52.42,59.58,81.0,82.92,80.92,15.58,5.58,13.58,15.58,13.58,def
Erik Lamela,78.83,74.67,74.0,70.67,80.67,79.67,86.67,82.67,78.67,70.83,82.83,84.33,78.0,78.33,75.83,71.0,79.67,64.0,70.5,48.67,81.67,59.33,29.67,76.83,78.67,74.67,27.0,32.5,27.83,9.67,14.67,10.67,7.67,12.67,mid
Kieran Trippier,74.29,77.57,44.43,69.43,70.43,43.43,69.86,71.43,70.43,69.43,68.86,81.57,80.29,78.57,70.43,76.0,75.29,73.0,85.0,71.0,65.43,65.43,73.29,58.43,69.43,38.43,74.71,72.29,73.71,10.43,13.43,7.43,10.43,9.43,def
Harry Kane,77.94,69.0,81.24,79.12,72.29,67.0,75.76,68.0,72.76,63.0,76.71,69.47,76.0,70.12,78.0,66.76,77.59,67.0,83.76,79.76,71.59,72.59,31.71,83.24,71.41,76.47,41.0,35.41,37.71,7.53,9.53,10.53,13.53,10.53,for
