variable,col1
crossing,0.785211549255
shot_power,0.335526666513
gk_kicking,0.279236311058
balance,0.269686179092
short_passing,0.238514045292
sprint_speed,0.198945140739
long_passing,0.171855963187
agility,0.170130432324
acceleration,0.16242191694
jumping,0.124114340122
reactions,0.118900546628
penalties,0.118143906594
gk_positioning,0.105739467855
free_kick_accuracy,0.093290271728
gk_handling,0.0824560052282
gk_diving,0.074119301755
volleys,0.0714367399951
dribbling,0.0618276206269
finishing,0.059166208404
aggression,0.0513036394895
stamina,0.0496150031311
strength,0.0488159198688
ball_control,0.0470169082659
marking,0.0468221400502
standing_tackle,0.0385605102264
sliding_tackle,0.0383261599346
curve,0.0379202027549
gk_reflexes,0.0264341956053
heading_accuracy,0.0245074672316
long_shots,0.0235938968127
positioning,0.0225459694054
interceptions,0.0192951564702
vision,0.00452021741864
