name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Antonio Valencia,79.75,83.25,62.25,65.25,78.25,69.25,81.25,68.25,65.25,72.25,78.25,82.75,85.25,79.0,78.25,74.0,81.25,63.0,82.0,73.0,63.25,73.25,58.75,73.25,76.75,69.25,53.5,58.25,61.0,15.25,10.25,9.25,6.25,6.25,def
Matteo Darmian,75.38,77.25,37.25,72.75,74.0,59.0,69.0,65.75,35.0,68.75,75.25,79.0,81.75,77.0,78.0,73.5,70.0,69.25,88.5,69.25,54.5,81.75,79.0,64.0,60.75,45.0,78.75,79.25,81.38,6.0,7.0,7.0,12.0,7.0,def
Daley Blind,79.67,62.67,41.67,66.67,82.67,60.67,72.67,64.67,54.67,75.67,79.0,66.0,60.67,73.0,83.67,67.33,67.67,66.0,92.0,73.0,63.67,71.0,79.67,67.67,74.67,55.67,70.0,80.33,76.67,11.67,8.67,9.67,13.67,9.67,def
Marcos Rojo,81.0,75.0,52.0,82.0,66.0,49.0,65.0,53.0,57.0,74.0,66.0,70.0,74.0,73.0,74.0,62.0,79.0,86.0,78.0,83.0,63.0,86.0,79.0,55.0,56.0,64.0,80.0,84.0,81.0,7.0,8.0,12.0,15.0,10.0,def
Chris Smalling,78.91,51.64,22.64,81.82,68.0,23.64,61.27,25.64,21.64,55.64,63.82,75.0,76.73,54.18,79.36,45.0,41.64,70.55,75.73,78.45,16.09,75.64,80.18,21.64,48.64,51.64,82.0,84.45,80.09,9.64,14.64,15.64,14.64,14.64,def
Phil Jones,79.0,63.25,49.25,74.25,77.25,59.25,58.25,37.25,34.25,66.25,68.25,63.0,68.0,43.0,78.25,58.0,67.25,84.0,79.0,78.0,58.25,84.25,77.75,41.25,58.25,54.25,81.75,82.75,79.75,9.25,7.25,5.25,15.25,10.25,def
Luke Shaw,78.0,76.0,32.0,67.0,75.0,31.0,79.0,63.0,58.0,64.0,76.0,79.0,84.0,79.0,76.0,70.0,50.0,63.0,81.0,77.0,42.0,64.0,75.0,69.0,65.0,53.0,79.0,81.0,80.0,10.0,12.0,13.0,7.0,7.0,def
Guillermo Varela,61.0,46.67,29.33,59.33,42.33,37.33,66.67,39.33,42.33,39.33,46.33,65.0,56.0,56.0,57.33,68.33,36.33,70.33,62.0,60.33,29.33,62.33,59.33,45.33,40.33,45.33,65.33,73.0,74.0,12.33,8.33,14.33,14.33,13.33,def
Patrick McNair,63.17,40.5,35.5,61.0,57.5,42.5,54.5,48.5,35.5,57.5,64.0,56.33,59.17,56.0,66.5,68.0,41.5,59.0,44.0,67.0,39.5,48.0,62.5,38.5,46.5,42.5,66.0,69.17,64.17,13.5,7.5,10.5,7.5,13.5,def
Cameron Borthwick-Jackson,58.0,36.0,30.0,63.0,39.0,37.0,33.0,32.0,37.0,36.0,38.0,63.0,64.0,45.0,49.0,59.0,43.0,68.0,57.0,54.0,30.0,49.0,55.0,32.0,33.0,46.0,55.0,72.0,64.0,6.0,11.0,8.0,11.0,9.0,def
