variable,col1
aggression,0.697388632873
curve,0.466632264346
jumping,0.416356502062
sprint_speed,0.378039975887
balance,0.370323755156
heading_accuracy,0.342242030954
acceleration,0.322288899491
stamina,0.305949651529
standing_tackle,0.29999167462
marking,0.291623372405
interceptions,0.290041423564
agility,0.275040152636
crossing,0.264233445995
free_kick_accuracy,0.261981911838
long_passing,0.256416626033
strength,0.25470178618
sliding_tackle,0.249633363506
shot_power,0.231647090429
reactions,0.228466383933
volleys,0.227402762545
long_shots,0.206928965069
finishing,0.201982068786
vision,0.17150496405
ball_control,0.163461454604
penalties,0.151938996319
short_passing,0.147621127604
dribbling,0.14735587043
positioning,0.114865467678
gk_kicking,0.0827990954062
gk_reflexes,0.0684504541938
gk_positioning,0.0643896430229
gk_handling,0.0259753180445
gk_diving,0.0223248688094
