variable,col1
jumping,0.619917297273
volleys,0.499470551531
free_kick_accuracy,0.452115310748
long_shots,0.441484713604
stamina,0.430014582731
vision,0.42447974381
penalties,0.338907628083
strength,0.337277529656
aggression,0.32941382635
interceptions,0.320230759149
shot_power,0.319086813179
finishing,0.31443455285
sprint_speed,0.309524167346
short_passing,0.305189382404
reactions,0.289842395943
curve,0.289822115981
dribbling,0.266561813292
sliding_tackle,0.256527785766
crossing,0.253870669364
heading_accuracy,0.236928848727
acceleration,0.236430231656
agility,0.226477417558
standing_tackle,0.206075118295
balance,0.193580792742
long_passing,0.188501330363
marking,0.185428951261
ball_control,0.180474082603
gk_reflexes,0.145887144063
gk_handling,0.0993544734451
positioning,0.0910930230664
gk_diving,0.0812989179431
gk_kicking,0.0698561501229
gk_positioning,0.0604418790937
