name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Matt Jarvis,74.67,81.5,63.33,50.5,71.0,61.5,80.5,76.5,56.5,65.5,74.5,86.33,83.67,76.67,72.5,93.0,70.5,62.0,72.33,43.0,63.5,59.5,53.0,64.83,68.83,65.5,32.5,36.5,33.5,8.5,7.5,7.5,7.5,5.5,mid
Gary O'Neil,67.71,67.57,64.57,53.57,71.0,64.57,67.29,67.43,62.71,64.57,70.71,54.0,59.71,71.71,70.57,78.0,66.57,67.14,84.57,58.0,66.57,66.57,60.57,58.86,67.57,63.57,53.57,60.57,55.57,11.57,7.57,14.57,7.57,13.57,mid
Bradley Johnson,71.67,68.0,66.89,74.56,71.78,64.89,67.22,53.33,66.22,73.33,73.22,68.0,68.0,72.0,69.22,73.0,88.89,80.56,81.0,76.22,76.78,84.33,71.11,68.89,69.22,71.22,55.22,73.33,65.22,10.22,5.22,6.22,14.22,10.22,mid
Steven Naismith,76.0,58.4,77.4,75.4,72.4,65.4,77.4,66.4,37.4,62.4,78.4,76.0,77.6,78.0,76.4,68.0,73.4,83.0,85.0,76.0,63.4,78.4,52.4,83.4,76.4,78.4,40.4,48.4,48.4,11.4,10.4,7.4,8.4,15.4,mid
Graham Dorrans,73.8,74.3,68.9,68.3,76.3,68.3,74.3,76.3,75.3,71.3,76.3,69.7,68.5,74.0,71.3,73.0,76.3,66.0,77.0,60.0,74.3,65.3,62.3,68.7,78.3,74.3,50.3,63.3,59.3,6.3,5.3,10.3,5.3,10.3,mid
Wesley Hoolahan,75.14,70.86,65.57,49.43,77.14,61.57,75.0,64.57,66.57,65.57,80.0,70.0,64.0,78.43,73.57,85.0,67.86,42.29,64.29,48.29,68.57,38.57,34.57,73.86,80.71,76.57,43.57,53.57,44.57,12.57,6.57,15.57,10.57,15.57,mid
Alexander Tettey,74.0,65.0,60.33,68.33,76.0,64.33,70.33,60.33,58.33,73.33,73.33,73.0,79.67,73.33,73.33,74.0,85.33,70.33,86.0,79.83,75.33,79.67,77.0,65.0,70.17,58.33,72.33,76.33,68.33,21.33,21.33,27.33,23.33,22.33,mid
Jonathan Howson,72.75,59.38,67.38,40.62,76.38,59.38,71.38,65.38,62.38,73.38,70.38,68.0,69.25,72.0,73.38,69.0,74.0,54.25,86.62,64.0,76.38,68.38,60.38,69.62,75.38,70.38,42.38,69.38,63.38,15.38,8.38,11.38,10.38,11.38,mid
Youssuf Mulumbu,78.0,58.0,62.0,63.0,81.0,34.0,72.0,44.0,53.0,70.0,74.0,68.0,64.0,66.0,77.0,76.0,72.0,68.0,86.0,78.0,62.0,79.0,84.0,66.0,66.0,57.0,73.0,82.0,75.0,16.0,15.0,14.0,12.0,12.0,mid
Nathan Redmond,73.33,71.33,65.33,32.33,69.33,37.33,79.0,67.67,63.0,62.33,75.33,89.67,84.0,90.0,62.33,84.0,70.33,57.33,73.33,41.67,72.33,37.33,21.33,69.0,69.67,59.33,22.67,30.0,29.33,11.33,13.33,15.33,5.33,9.33,mid
Robert Brady,68.75,79.0,64.5,53.0,68.0,57.5,76.25,76.75,76.25,65.75,74.5,78.5,79.0,77.0,73.0,75.0,71.0,75.0,76.0,56.0,70.75,51.0,55.0,66.75,74.75,65.0,50.0,64.0,71.0,12.0,8.0,13.0,7.0,7.0,mid
