variable,col1
crossing,0.649922437078
free_kick_accuracy,0.61228015845
long_shots,0.360381716279
sprint_speed,0.316579645023
balance,0.307465482675
acceleration,0.303265199628
interceptions,0.26654487294
agility,0.264210554025
marking,0.258849201347
long_passing,0.220252555726
curve,0.213817851982
dribbling,0.197553829171
sliding_tackle,0.196643016635
penalties,0.189372436446
positioning,0.14551835699
shot_power,0.132923168256
heading_accuracy,0.128784826805
reactions,0.122015764098
ball_control,0.120010734155
jumping,0.110186862777
aggression,0.105151398778
finishing,0.103526532094
volleys,0.0900399196575
strength,0.0896728153444
stamina,0.0896654388697
vision,0.0846288862216
short_passing,0.0828025221649
standing_tackle,0.0769792468522
gk_reflexes,0.0489444099287
gk_diving,0.0317815956451
gk_positioning,0.0298890608325
gk_handling,0.0263927517775
gk_kicking,0.0239467513469
