name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Martin Skrtel,80.33,39.0,35.0,86.0,65.0,43.0,46.0,33.0,27.0,62.0,59.67,54.67,68.67,62.0,73.0,57.33,46.0,75.0,75.0,85.0,35.0,84.0,79.33,33.0,28.0,52.0,77.67,83.67,81.67,15.0,5.0,7.0,6.0,11.0,def
Kolo Toure,77.5,40.25,55.25,77.0,70.5,35.25,52.25,59.25,72.25,64.25,61.25,67.0,68.75,31.0,70.25,53.5,80.25,77.0,66.0,85.0,69.0,84.25,75.0,45.25,56.25,56.25,76.25,79.75,80.25,6.25,11.25,7.25,13.25,14.25,def
Adam Lallana,80.0,74.0,73.0,67.0,83.0,72.0,85.0,77.0,66.0,74.0,82.75,76.0,68.5,83.0,75.0,81.25,68.0,73.0,83.0,67.0,72.0,46.0,61.0,76.0,83.0,62.75,30.0,52.0,38.0,6.0,15.0,14.0,8.0,11.0,for
Simon Mignolet,79.0,20.33,20.33,22.0,38.33,22.0,21.33,22.0,20.67,33.33,23.33,55.0,59.0,28.0,74.33,42.0,44.33,69.0,31.0,72.0,22.0,33.33,20.33,22.0,23.33,40.33,21.0,21.33,22.0,82.0,75.0,69.67,75.0,83.33,gk
James Milner,79.33,85.33,67.33,68.33,84.33,78.33,76.33,80.33,77.33,81.33,75.83,72.0,67.33,71.0,83.33,73.0,86.33,64.0,91.0,70.33,80.33,70.33,71.33,76.33,77.33,78.33,66.33,67.33,69.33,5.67,3.67,7.67,6.33,3.67,mid
Joe Allen,76.5,67.5,57.5,43.5,83.5,37.5,76.5,57.5,49.5,75.5,78.5,73.0,64.5,81.0,81.5,91.0,62.5,78.0,79.0,50.5,59.5,62.5,75.0,66.5,76.5,51.5,59.5,73.5,65.5,9.5,12.5,11.5,5.5,7.5,mid
Daniel Sturridge,83.0,62.0,85.0,73.0,75.0,76.0,84.0,62.0,68.0,62.0,81.0,88.0,89.25,78.0,82.0,64.0,83.0,74.0,72.0,73.0,83.0,60.0,22.0,84.0,74.0,75.0,17.5,24.0,15.25,7.0,15.0,9.0,5.0,13.0,for
Mamadou Sakho,80.33,60.0,23.0,71.0,71.78,20.0,50.0,50.0,30.0,63.44,63.44,66.67,68.0,61.0,70.67,55.0,51.0,82.22,72.0,88.67,38.0,85.0,80.0,32.0,49.33,40.0,77.67,84.0,82.33,14.0,12.0,9.0,7.0,8.0,def
Lucas Leiva,79.0,63.0,23.0,65.0,77.0,47.0,69.0,66.0,47.0,73.0,74.0,55.0,57.0,70.0,78.0,73.0,71.0,82.0,77.0,73.0,35.0,83.0,83.0,52.0,69.0,61.0,80.0,80.0,78.0,10.0,8.0,8.0,5.0,6.0,mid
Dejan Lovren,79.0,58.29,32.29,74.29,69.29,41.29,63.29,25.29,23.0,67.29,66.29,55.71,59.0,49.0,74.29,41.0,62.29,76.0,70.0,83.29,33.29,86.29,76.86,20.29,55.29,51.29,80.57,83.29,83.43,13.29,13.29,12.29,9.29,6.29,def
