variable,col1
penalties,0.658527632947
shot_power,0.453123925044
positioning,0.363201541831
sprint_speed,0.348870696494
balance,0.347372109434
crossing,0.343542187027
finishing,0.331491871125
dribbling,0.325844167087
curve,0.318051968458
long_shots,0.308809726291
strength,0.305324514609
vision,0.259950066883
jumping,0.236120481072
agility,0.221014957394
marking,0.212309603603
volleys,0.206316935978
free_kick_accuracy,0.166605384525
acceleration,0.160932760086
ball_control,0.149125663908
short_passing,0.149060057833
stamina,0.142603090012
aggression,0.137321944846
gk_positioning,0.121552523657
long_passing,0.117924271786
interceptions,0.112522387946
reactions,0.111608498076
gk_handling,0.105601311887
heading_accuracy,0.077960193233
gk_reflexes,0.060866747762
standing_tackle,0.0520169587163
sliding_tackle,0.0469567375693
gk_diving,0.0370685774393
gk_kicking,0.0104005054407
