name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Matt Jarvis,74.67,81.5,63.33,50.5,71.0,61.5,80.5,76.5,56.5,65.5,74.5,86.33,83.67,76.67,72.5,93.0,70.5,62.0,72.33,43.0,63.5,59.5,53.0,64.83,68.83,65.5,32.5,36.5,33.5,8.5,7.5,7.5,7.5,5.5,mid
Gary O'Neil,67.71,67.57,64.57,53.57,71.0,64.57,67.29,67.43,62.71,64.57,70.71,54.0,59.71,71.71,70.57,78.0,66.57,67.14,84.57,58.0,66.57,66.57,60.57,58.86,67.57,63.57,53.57,60.57,55.57,11.57,7.57,14.57,7.57,13.57,mid
Bradley Johnson,71.67,68.0,66.89,74.56,71.78,64.89,67.22,53.33,66.22,73.33,73.22,68.0,68.0,72.0,69.22,73.0,88.89,80.56,81.0,76.22,76.78,84.33,71.11,68.89,69.22,71.22,55.22,73.33,65.22,10.22,5.22,6.22,14.22,10.22,mid
Russell Martin,72.6,65.2,56.6,68.4,66.6,52.0,61.2,46.6,44.6,64.6,58.0,69.4,65.2,67.4,73.6,67.0,69.6,74.0,78.0,71.2,50.8,74.6,72.8,57.0,53.0,65.6,75.2,76.8,74.8,7.6,6.6,10.6,15.6,15.6,def
Martin Olsson,74.0,74.8,55.6,64.2,69.2,64.4,71.4,60.4,52.4,65.4,72.6,80.2,86.0,74.0,72.4,68.0,74.4,73.0,90.0,72.0,65.8,66.8,68.4,68.4,65.4,48.4,71.6,76.6,75.4,10.4,8.4,6.4,8.4,11.4,def
Sebastien Bassong,74.4,46.0,23.6,76.8,58.6,27.6,31.6,51.0,36.6,49.6,55.2,66.8,73.8,57.4,67.6,61.0,63.6,76.4,76.0,84.0,35.4,78.6,73.0,25.6,44.8,49.6,74.8,78.2,73.6,9.6,8.6,10.6,7.6,5.6,def
Cameron Jerome,74.0,67.5,74.5,73.5,70.5,65.5,72.5,65.5,63.5,60.5,65.0,84.5,88.0,69.75,69.5,65.0,82.5,84.0,78.0,82.5,71.25,78.0,54.5,70.0,69.5,69.5,33.5,41.5,31.5,12.5,15.5,15.5,15.5,12.5,for
Steven Whittaker,70.4,72.4,55.8,74.4,68.4,49.4,65.4,67.4,42.4,63.4,68.4,70.6,71.6,73.0,64.2,57.0,73.4,62.4,83.0,75.6,63.4,69.4,65.4,56.8,60.6,76.4,67.6,72.4,69.6,14.4,15.4,9.4,5.4,11.4,def
Steven Naismith,76.0,58.4,77.4,75.4,72.4,65.4,77.4,66.4,37.4,62.4,78.4,76.0,77.6,78.0,76.4,68.0,73.4,83.0,85.0,76.0,63.4,78.4,52.4,83.4,76.4,78.4,40.4,48.4,48.4,11.4,10.4,7.4,8.4,15.4,mid
Graham Dorrans,73.8,74.3,68.9,68.3,76.3,68.3,74.3,76.3,75.3,71.3,76.3,69.7,68.5,74.0,71.3,73.0,76.3,66.0,77.0,60.0,74.3,65.3,62.3,68.7,78.3,74.3,50.3,63.3,59.3,6.3,5.3,10.3,5.3,10.3,mid
Wesley Hoolahan,75.14,70.86,65.57,49.43,77.14,61.57,75.0,64.57,66.57,65.57,80.0,70.0,64.0,78.43,73.57,85.0,67.86,42.29,64.29,48.29,68.57,38.57,34.57,73.86,80.71,76.57,43.57,53.57,44.57,12.57,6.57,15.57,10.57,15.57,mid
