overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,year
71.0,56.0,50.0,64.0,74.0,63.0,61.0,54.0,68.5,68.0,73.0,70.0,74.0,70.0,64.0,72.0,60.0,62.0,67.0,59.0,61.0,66.0,72.0,64.0,74.0,73.0,71.0,78.0,72.0,6.0,13.5,68.0,13.0,12.5,2007
69.0,56.0,50.0,64.0,74.0,63.0,61.0,54.0,64.0,68.0,73.0,70.0,74.0,70.0,64.0,72.0,60.0,62.0,67.0,59.0,61.0,66.0,72.0,64.0,74.0,73.0,71.0,78.0,72.0,6.0,20.0,68.0,20.0,20.0,2008
71.0,64.5,55.0,64.0,75.0,63.0,68.0,54.0,64.0,68.5,73.0,78.0,77.5,70.0,74.0,72.0,61.0,62.0,70.0,59.0,62.0,61.0,72.0,67.5,74.0,73.0,74.0,78.0,72.0,6.0,20.0,68.5,20.0,20.0,2009
73.5,69.0,57.5,65.5,78.0,63.0,72.5,54.0,66.0,73.5,75.0,78.0,79.0,70.0,73.0,72.0,63.0,62.0,76.0,66.0,63.0,57.0,71.5,70.5,74.0,65.0,71.5,74.0,72.0,8.5,17.5,43.5,13.0,12.5,2010
75.5,70.0,57.0,67.0,80.0,64.0,74.5,54.0,70.0,77.0,77.0,76.5,77.0,72.5,78.0,74.5,66.0,70.5,77.0,68.5,68.0,59.0,70.0,70.0,74.0,59.0,68.0,74.0,71.0,11.0,15.0,14.0,6.0,5.0,2011
75.0,70.0,57.0,67.0,78.0,64.0,73.5,55.0,71.0,77.0,77.0,71.5,72.0,74.0,78.0,77.0,67.5,90.0,77.5,67.0,69.0,62.0,72.5,67.0,74.0,61.0,69.0,74.0,71.0,11.0,15.0,14.0,6.0,5.0,2012
76.5,70.0,65.0,67.0,79.0,64.0,74.0,59.0,73.0,79.0,78.0,68.0,69.0,74.0,78.0,77.0,76.0,90.0,78.0,67.0,80.0,69.0,78.0,67.0,77.5,65.0,72.0,75.0,71.5,11.0,15.0,14.0,6.0,5.0,2013
77.0,70.0,62.5,67.0,81.5,64.0,75.0,59.0,73.0,80.0,79.0,67.5,68.5,74.0,78.0,76.0,76.0,86.5,77.5,66.5,79.0,69.0,79.0,67.0,79.0,65.0,72.0,76.0,73.0,11.0,15.0,14.0,6.0,5.0,2014
77.0,70.33,60.33,67.33,82.33,64.33,75.33,59.33,73.33,80.33,78.67,66.33,67.0,74.0,78.0,74.67,76.33,82.0,77.0,66.0,78.33,69.33,79.67,67.33,78.0,65.33,72.33,75.33,73.33,11.33,15.33,14.33,6.33,5.33,2015
77.0,71.0,61.0,68.0,83.0,65.0,76.0,60.0,74.0,81.0,78.0,65.0,65.0,74.0,78.0,74.0,77.0,80.0,77.0,66.0,79.0,70.0,81.0,68.0,78.0,66.0,73.0,74.0,74.0,12.0,16.0,15.0,7.0,6.0,2016
