overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,year
57.0,37.0,63.0,54.0,42.0,73.0,57.0,37.0,28.0,38.0,63.0,63.0,64.0,76.0,59.0,68.0,59.0,65.0,68.0,56.0,53.0,22.0,48.0,53.0,64.0,46.0,21.0,22.0,18.0,5.0,21.0,38.0,21.0,21.0,2007
57.0,37.0,63.0,54.0,42.0,73.0,57.0,37.0,28.0,38.0,63.0,63.0,64.0,76.0,59.0,68.0,59.0,65.0,68.0,56.0,53.0,22.0,48.0,53.0,64.0,46.0,21.0,22.0,18.0,5.0,21.0,38.0,21.0,21.0,2008
67.5,37.0,76.0,57.0,69.0,73.0,66.5,37.0,28.0,38.0,67.5,76.5,74.0,76.0,71.0,68.0,64.5,65.0,68.5,63.5,65.5,63.0,60.5,70.5,64.0,66.0,21.0,22.0,18.0,5.0,21.0,38.0,21.0,21.0,2009
71.0,37.0,77.0,64.5,68.5,73.0,68.0,37.0,28.0,38.0,69.5,78.5,75.5,76.0,74.0,68.0,67.0,65.0,71.0,63.5,64.0,63.0,48.5,74.5,64.0,73.0,21.0,22.0,18.0,6.0,16.0,25.0,15.5,15.0,2010
73.5,42.0,79.0,67.5,69.0,75.5,68.5,49.5,28.0,40.0,71.5,76.5,76.5,78.0,75.5,66.0,72.5,70.0,70.0,62.0,68.0,55.5,31.0,76.0,64.0,85.0,21.0,22.0,18.0,7.0,11.0,12.0,10.0,9.0,2011
76.5,46.5,80.5,74.5,67.0,80.0,71.5,67.5,39.0,47.0,71.0,73.0,74.0,73.5,79.0,72.5,76.0,73.5,73.5,69.5,67.5,60.0,39.0,83.5,66.0,87.5,21.0,28.0,18.0,7.0,11.0,12.0,10.0,9.0,2012
75.25,45.88,76.62,76.0,64.0,81.75,73.0,68.75,39.0,46.75,70.88,70.0,70.25,72.0,76.0,73.25,75.0,74.0,74.0,70.88,66.0,63.62,45.0,83.0,68.0,83.25,21.0,36.25,20.62,7.0,11.0,12.0,10.0,9.0,2013
73.2,49.8,75.4,76.0,65.0,82.8,73.4,70.4,39.0,48.2,73.6,71.0,68.0,72.0,70.2,71.0,75.0,74.0,74.0,67.0,66.2,58.6,45.0,72.0,68.8,82.0,21.0,40.0,25.0,7.0,11.0,12.0,10.0,9.0,2014
73.4,53.6,76.4,70.6,69.6,80.2,73.2,72.6,46.2,50.2,77.0,70.4,67.6,72.0,74.6,71.0,71.4,73.4,72.8,67.0,67.6,58.6,45.6,77.8,69.6,80.8,21.6,38.8,25.6,7.6,11.6,12.6,10.6,9.6,2015
73.0,54.0,76.0,67.0,70.0,79.0,72.0,73.0,51.0,51.0,75.0,70.0,67.0,72.0,77.0,71.0,69.0,73.0,72.0,67.0,68.0,59.0,46.0,81.0,68.0,80.0,22.0,38.0,26.0,8.0,12.0,13.0,11.0,10.0,2016
