overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,year
57.0,39.0,34.0,58.0,65.0,56.0,51.0,34.0,44.0,51.0,64.0,59.0,70.0,75.0,64.0,75.0,58.0,60.0,66.0,33.0,55.0,23.0,66.0,63.0,75.0,53.0,45.0,49.0,53.0,8.0,20.0,51.0,20.0,20.0,2007
64.0,55.0,34.0,58.0,68.0,56.0,51.0,34.0,44.0,59.0,64.0,69.0,70.0,75.0,64.0,75.0,58.0,60.0,71.0,69.0,55.0,69.0,66.0,69.0,75.0,68.0,60.0,61.0,53.0,8.0,20.0,59.0,20.0,20.0,2008
68.5,57.0,34.0,58.0,74.0,56.0,63.0,34.0,44.0,63.5,70.5,73.0,71.0,75.0,67.0,75.0,64.0,60.0,77.0,71.0,55.0,71.0,76.0,71.5,75.0,69.0,54.0,67.0,53.0,8.0,20.0,63.5,20.0,20.0,2009
69.0,62.0,34.0,58.0,75.0,56.0,64.0,34.0,44.0,70.0,73.0,73.0,71.0,75.0,70.0,75.0,64.0,60.0,83.0,75.0,55.0,71.0,50.0,54.0,75.0,42.0,60.0,73.0,53.0,13.0,5.0,6.0,12.0,8.0,2010
72.5,65.0,34.0,67.5,77.0,56.0,64.0,34.0,44.0,72.5,73.0,68.5,69.0,75.0,73.5,74.5,66.0,69.0,86.5,78.5,60.5,75.5,60.0,54.0,75.0,42.0,65.0,77.5,79.0,13.0,5.0,6.0,12.0,8.0,2011
74.0,66.0,34.0,74.0,74.0,56.0,64.0,34.0,44.0,72.5,73.0,64.0,67.0,75.0,75.5,67.0,68.0,78.0,90.0,74.0,66.0,89.0,70.0,54.0,73.0,56.0,66.0,76.0,79.0,13.0,5.0,6.0,12.0,8.0,2012
74.5,66.0,35.75,73.0,74.0,56.0,64.0,34.0,44.0,72.25,73.0,66.5,67.5,73.0,74.0,67.25,68.0,79.0,90.0,75.75,66.0,89.0,78.0,54.0,72.0,56.0,62.0,73.5,77.0,13.0,5.0,6.0,12.0,8.0,2013
75.2,66.0,41.0,73.0,73.2,56.0,64.0,34.0,44.0,72.2,73.0,70.4,63.4,67.0,74.0,68.0,68.0,82.0,90.0,81.0,66.0,89.0,80.2,54.0,72.0,56.0,62.0,74.2,75.4,13.0,5.0,6.0,12.0,8.0,2014
74.33,65.0,42.0,74.0,71.67,57.0,65.0,35.0,45.0,71.0,74.0,60.0,51.0,67.0,75.0,68.0,69.0,82.0,86.0,76.33,67.0,86.0,77.0,55.0,73.0,57.0,63.0,75.0,76.0,14.0,6.0,7.0,13.0,9.0,2015
73.0,61.0,42.0,74.0,67.0,57.0,65.0,35.0,45.0,67.0,74.0,60.0,51.0,67.0,75.0,68.0,69.0,82.0,84.0,74.0,67.0,86.0,72.0,55.0,73.0,57.0,63.0,75.0,76.0,14.0,6.0,7.0,13.0,9.0,2016
