overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,year
85.5,74.0,71.5,69.0,94.0,81.0,82.5,79.0,76.0,86.0,85.5,74.5,81.0,78.0,82.5,73.0,73.5,65.0,86.5,73.0,63.5,66.5,88.0,89.0,93.0,88.0,66.0,75.5,68.0,9.5,17.5,86.0,13.5,15.0,2007
88.0,84.5,73.5,64.0,96.0,81.0,82.0,79.0,77.5,93.5,93.0,75.5,75.0,78.0,87.0,73.0,80.5,65.0,92.5,67.0,86.0,68.0,89.5,92.0,93.0,94.0,60.5,75.0,68.0,8.0,21.0,93.5,21.0,21.0,2008
87.0,87.0,76.0,63.0,96.0,81.0,82.0,79.0,80.0,95.0,93.0,75.0,73.0,78.0,87.0,73.0,82.0,65.0,91.0,66.0,86.0,69.0,90.0,92.0,93.0,94.0,57.0,73.0,68.0,8.0,21.0,95.0,21.0,21.0,2009
87.0,85.5,83.0,63.0,93.5,81.0,85.5,79.0,82.0,93.0,92.0,73.5,76.5,78.0,88.5,73.0,80.0,65.0,86.0,71.5,85.0,70.0,76.5,90.5,93.0,87.5,57.5,74.0,68.0,7.0,15.5,51.0,18.0,18.0,2010
87.0,83.0,80.5,62.0,93.0,81.0,84.0,78.0,83.0,92.5,91.0,73.0,72.0,72.0,88.0,75.5,78.0,67.0,83.5,68.0,84.5,58.0,63.0,88.5,93.0,83.5,62.0,71.5,66.5,6.0,10.0,8.0,15.0,15.0,2011
88.0,83.0,79.0,70.5,92.0,81.0,83.0,77.0,82.0,92.0,91.0,70.0,69.0,67.0,88.0,78.0,77.5,69.0,78.0,65.0,84.0,45.0,62.5,88.5,93.0,86.0,62.0,69.0,63.5,6.0,10.0,8.0,15.0,15.0,2012
86.2,83.0,78.0,74.0,92.0,81.0,82.0,77.0,81.0,92.0,89.8,67.2,68.2,65.2,84.6,77.2,77.0,68.2,75.0,64.2,80.6,45.0,60.6,86.6,93.0,86.0,62.0,65.8,62.0,6.0,10.0,8.0,15.0,15.0,2013
84.6,83.0,78.0,74.0,91.2,81.0,81.0,77.0,81.0,91.2,87.4,67.0,68.0,65.0,83.0,77.0,77.0,68.0,75.8,64.0,78.2,45.0,61.0,86.2,92.2,86.0,62.0,66.0,62.0,6.0,10.0,8.0,15.0,15.0,2014
85.67,84.0,78.0,74.0,92.33,81.0,81.0,77.0,81.0,91.33,87.0,66.33,66.0,65.0,83.0,77.0,77.0,68.0,82.33,64.0,78.0,45.0,61.0,83.83,93.0,82.0,62.0,65.67,62.0,6.0,10.0,8.0,15.0,15.0,2015
86.33,86.0,76.67,74.0,92.0,81.0,81.0,77.0,81.0,91.0,87.0,65.0,62.0,65.0,83.0,77.0,77.0,68.0,81.0,64.0,78.0,45.0,56.33,80.0,92.67,80.0,62.0,64.0,62.0,6.0,10.0,8.0,15.0,15.0,2016
