overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,year
58.0,37.0,57.0,50.0,43.0,51.0,61.0,55.0,22.0,39.0,56.0,56.0,59.0,74.0,64.0,47.0,54.0,57.0,64.0,56.0,47.0,38.0,42.0,49.0,61.0,22.0,20.0,21.0,19.0,6.0,20.0,39.0,20.0,20.0,2007
57.0,37.0,57.0,50.0,43.0,51.0,68.0,55.0,22.0,39.0,56.0,76.0,71.0,74.0,64.0,47.0,54.0,57.0,64.0,56.0,47.0,38.0,42.0,49.0,61.0,22.0,20.0,21.0,19.0,6.0,20.0,39.0,20.0,20.0,2008
59.0,37.0,56.0,45.5,43.0,51.0,68.0,55.0,22.0,39.0,57.0,82.0,78.5,74.0,66.0,47.0,51.5,57.0,62.5,56.0,47.0,38.0,42.0,49.0,61.0,44.5,20.0,24.5,19.0,6.0,20.0,39.0,20.0,20.0,2009
61.0,37.0,55.0,41.0,43.0,51.0,68.0,55.0,22.0,39.0,58.0,88.0,86.0,74.0,68.0,47.0,49.0,57.0,61.0,56.0,47.0,38.0,46.0,58.0,61.0,43.0,14.0,28.0,19.0,15.0,9.0,14.0,13.0,10.0,2010
71.5,69.5,70.0,58.0,65.0,58.0,76.5,57.5,43.0,50.5,72.0,88.0,88.5,80.0,68.0,60.0,63.5,59.5,68.0,60.0,58.0,40.0,41.0,68.5,65.0,43.0,14.0,28.0,19.0,15.0,9.0,14.0,13.0,10.0,2011
72.5,76.0,72.0,69.0,66.0,65.0,77.0,63.0,54.0,59.0,64.0,88.0,90.0,83.0,68.0,71.0,78.0,62.0,67.0,64.0,69.0,42.0,47.0,69.0,65.0,43.0,14.0,28.0,19.0,15.0,9.0,14.0,13.0,10.0,2012
74.0,76.0,76.0,69.0,74.0,65.0,77.0,63.0,54.0,70.0,74.0,88.0,90.0,83.0,68.0,71.0,78.0,62.0,67.0,64.0,69.0,42.0,47.0,72.0,69.0,71.0,17.67,28.0,21.0,15.0,9.0,14.0,13.0,10.0,2013
75.2,76.0,76.0,69.0,74.0,65.0,77.0,63.0,54.0,69.2,74.0,88.0,89.8,83.0,68.0,71.0,78.0,62.0,67.0,64.0,69.0,42.0,47.0,72.0,69.0,71.0,25.0,28.0,25.0,15.0,9.0,14.0,13.0,10.0,2014
74.0,74.8,70.8,68.8,70.8,67.6,73.8,63.8,54.8,68.8,73.8,85.4,87.4,80.0,69.4,70.0,76.8,62.0,63.0,64.0,69.8,42.8,47.8,70.8,69.8,70.8,17.0,28.8,21.0,15.8,9.8,14.8,13.8,10.8,2015
75.0,75.0,73.6,69.0,70.0,69.0,74.0,64.0,55.0,69.0,74.8,85.0,88.0,80.0,70.0,70.0,79.0,62.0,62.0,64.0,74.0,43.0,48.0,72.6,70.0,69.4,15.0,29.0,20.0,16.0,10.0,15.0,14.0,11.0,2016
