overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,year
73.0,77.0,72.0,79.0,71.0,70.0,81.0,74.0,67.0,78.0,57.0,74.0,78.0,90.0,61.0,75.0,74.0,59.0,75.0,44.0,68.0,54.0,65.0,73.0,70.0,48.0,21.0,21.0,55.0,8.0,21.0,78.0,21.0,21.0,2007
76.0,70.0,73.0,50.0,75.0,70.0,84.0,74.0,68.0,68.0,84.0,89.0,84.0,90.0,78.0,75.0,72.0,59.0,69.0,54.0,69.0,52.0,66.0,68.0,70.0,70.0,21.0,25.0,55.0,8.0,21.0,68.0,21.0,21.0,2008
76.5,71.5,71.0,53.0,72.0,70.0,84.5,74.0,69.0,69.0,81.0,91.0,86.0,90.0,78.0,75.0,76.5,59.0,70.5,60.0,74.0,71.5,74.0,73.0,70.0,77.0,47.5,55.0,55.0,9.0,21.0,69.0,21.0,21.0,2009
78.0,75.5,67.5,56.0,72.5,70.0,86.5,74.0,69.0,66.5,81.5,91.0,85.0,90.0,76.0,75.0,78.5,59.0,76.0,64.0,73.0,72.0,62.5,73.5,70.0,75.0,50.0,58.0,55.0,10.0,15.5,44.0,16.5,17.0,2010
84.0,76.0,74.0,63.0,79.0,74.0,89.5,74.0,69.5,71.5,85.5,92.5,86.5,92.5,83.0,83.5,79.0,66.0,79.0,63.5,76.0,74.0,42.0,81.0,78.0,74.5,30.0,42.0,36.0,10.0,10.0,15.0,12.0,13.0,2011
85.0,75.5,78.5,65.0,79.5,75.5,89.0,74.0,70.0,73.0,85.0,92.5,86.5,94.0,85.0,88.5,78.5,66.0,77.0,63.0,76.0,74.0,42.0,83.5,78.5,74.5,30.0,42.0,36.0,10.0,10.0,15.0,12.0,13.0,2012
83.33,74.5,76.67,60.67,77.5,76.0,85.17,74.0,70.0,71.0,83.5,90.17,85.5,91.33,81.67,86.0,77.17,66.0,76.0,69.0,75.33,70.67,42.0,82.83,77.17,73.33,30.0,42.0,36.0,10.0,10.0,15.0,12.0,13.0,2013
82.67,75.0,79.67,59.33,77.0,76.5,86.0,74.0,70.33,70.5,84.33,89.33,85.83,91.0,81.17,86.0,77.33,67.0,76.0,66.5,75.83,69.5,42.0,81.67,78.0,73.0,30.0,41.0,35.67,10.0,10.0,15.0,12.0,13.0,2014
85.12,75.88,84.75,60.0,79.5,78.0,88.0,77.5,76.25,73.0,86.75,89.62,85.0,91.0,83.5,86.75,81.5,75.0,86.0,64.0,80.0,76.5,42.0,83.5,78.0,74.5,30.0,39.0,35.0,10.0,10.0,15.0,12.0,13.0,2015
86.0,77.0,84.25,65.0,79.0,78.0,88.0,78.0,77.25,73.0,85.0,88.75,84.5,90.0,84.0,87.0,82.0,85.0,85.0,66.0,79.75,80.0,42.0,85.0,78.0,77.0,30.0,39.0,35.0,10.0,10.0,15.0,12.0,13.0,2016
