overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,year
53.0,27.0,51.0,55.0,47.0,63.0,48.0,36.0,32.0,24.0,53.0,58.0,58.0,60.0,47.0,90.0,65.0,63.0,60.0,78.0,42.0,45.0,35.0,40.0,69.0,42.0,22.0,22.0,34.0,11.0,22.0,24.0,22.0,22.0,2007
53.0,27.0,51.0,55.0,47.0,63.0,48.0,36.0,32.0,24.0,53.0,58.0,58.0,60.0,47.0,90.0,65.0,63.0,60.0,78.0,42.0,45.0,35.0,40.0,69.0,42.0,22.0,22.0,34.0,11.0,22.0,24.0,22.0,22.0,2008
65.5,45.5,69.0,67.5,56.0,63.0,53.0,36.0,32.0,40.0,65.0,66.0,73.0,60.0,53.0,90.0,78.0,63.0,66.0,87.0,62.0,68.0,45.0,56.0,69.0,48.0,32.5,44.0,34.0,11.0,22.0,40.0,22.0,22.0,2009
68.5,47.0,71.5,73.5,65.5,63.0,58.0,36.0,32.0,43.0,67.5,65.5,71.5,60.0,62.5,90.0,74.0,63.0,68.0,91.0,61.5,68.0,46.5,69.5,69.0,61.5,48.0,53.0,34.0,9.5,15.0,25.5,14.0,14.5,2010
68.5,47.0,70.0,81.0,61.0,63.0,58.0,36.0,32.0,43.0,63.0,63.5,69.0,63.0,62.5,66.5,74.0,61.0,66.0,92.0,61.0,70.5,48.0,74.0,68.0,60.0,41.0,47.0,34.0,18.0,28.0,18.0,12.0,17.0,2011
68.0,47.5,72.0,78.0,66.0,63.0,58.0,36.0,32.0,43.0,60.5,60.5,65.5,55.5,59.5,40.5,74.0,63.0,58.5,93.0,61.0,73.0,38.0,71.0,68.0,60.0,31.0,44.0,34.0,12.5,18.0,13.5,9.5,12.5,2012
67.0,48.0,70.0,76.8,66.0,63.2,56.8,36.0,32.0,43.0,57.4,53.4,56.8,53.0,60.6,37.0,73.6,59.4,55.0,92.2,61.0,70.0,38.0,74.0,68.0,60.0,31.0,41.0,34.0,18.0,28.0,18.0,12.0,17.0,2013
66.5,48.0,69.0,76.0,65.0,63.5,54.5,36.0,32.0,43.0,57.0,51.5,50.0,49.5,59.0,37.0,73.5,57.0,51.0,92.0,61.0,68.0,38.0,74.0,68.0,60.0,31.0,41.0,34.0,18.0,21.0,18.0,12.0,17.0,2014
64.33,46.33,68.33,74.0,63.33,63.33,51.33,36.33,32.67,38.33,56.33,42.67,45.33,44.33,56.33,37.0,71.33,56.33,38.33,88.67,61.33,68.33,31.67,74.0,68.67,60.33,21.67,31.67,24.67,18.67,14.67,18.67,12.67,17.67,2015
64.0,46.0,68.0,73.0,63.0,63.0,51.0,36.0,33.0,38.0,56.0,38.0,36.33,41.0,56.0,37.0,71.0,52.67,33.0,88.0,61.0,68.0,32.0,74.0,68.0,60.0,22.0,32.0,25.0,19.0,15.0,19.0,13.0,18.0,2016
