overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,year
56.0,47.0,53.0,54.0,48.0,51.0,45.0,60.0,62.0,45.0,60.0,67.0,57.0,65.0,68.0,68.0,50.0,71.0,62.0,57.0,49.0,58.0,59.0,53.0,82.0,50.0,50.0,62.0,63.0,7.0,22.0,45.0,22.0,22.0,2007
56.0,47.0,53.0,54.0,48.0,51.0,45.0,60.0,62.0,45.0,60.0,67.0,57.0,65.0,68.0,68.0,50.0,71.0,62.0,57.0,49.0,58.0,59.0,53.0,82.0,50.0,50.0,62.0,63.0,7.0,22.0,45.0,22.0,22.0,2008
58.0,48.0,54.0,55.0,49.0,51.0,49.0,60.0,63.0,46.0,65.0,68.0,61.0,65.0,69.0,68.0,51.0,71.0,63.0,60.0,50.0,59.0,60.0,54.0,82.0,54.0,51.0,63.0,63.0,7.0,22.0,46.0,22.0,22.0,2009
71.0,57.0,49.0,61.0,82.0,51.0,59.0,60.0,63.0,71.0,73.0,65.0,69.0,65.0,73.0,68.0,63.0,71.0,78.0,74.0,57.0,61.0,62.0,68.0,82.0,55.0,56.0,67.0,63.0,6.0,11.0,7.0,6.0,8.0,2010
73.0,59.0,61.0,61.0,82.0,51.0,67.0,60.0,63.0,71.0,74.0,60.0,54.0,57.0,73.0,49.0,73.0,51.0,74.0,72.0,57.0,61.0,62.0,71.0,82.0,55.0,57.0,67.0,63.0,6.0,11.0,7.0,6.0,8.0,2011
74.0,59.0,65.5,65.5,82.0,50.0,70.5,65.0,63.0,70.0,74.5,60.5,54.0,56.5,74.5,49.0,73.0,51.0,76.5,76.0,59.5,67.5,70.0,70.0,82.5,55.0,57.0,72.0,63.0,6.0,11.0,7.0,6.0,8.0,2012
76.25,59.0,63.0,71.0,82.0,49.0,70.0,65.0,63.0,73.0,75.0,61.75,55.0,56.5,76.5,49.0,69.0,51.0,79.0,76.0,58.0,74.25,81.75,69.0,83.0,55.0,62.0,77.75,63.0,6.0,11.0,7.0,6.0,8.0,2013
80.0,60.43,64.43,76.43,83.86,50.43,71.71,66.43,64.43,74.43,76.43,71.57,66.43,59.43,82.43,50.43,75.43,52.43,81.14,80.86,59.43,76.43,85.43,70.43,83.71,56.43,68.43,81.43,66.14,6.0,11.0,7.0,6.0,8.0,2014
80.0,59.4,62.2,77.8,83.6,49.4,71.0,67.8,65.8,78.2,77.8,73.2,68.8,57.6,81.8,48.6,73.6,53.4,81.6,81.2,62.8,72.6,84.2,69.8,79.4,57.8,71.8,82.8,73.0,6.4,11.4,7.4,6.4,8.4,2015
81.0,57.0,58.0,79.0,86.0,47.0,68.0,69.0,67.0,83.0,79.0,63.0,65.0,54.0,82.0,45.0,67.0,54.0,81.0,80.0,67.0,66.0,84.0,68.0,80.0,59.0,73.0,84.0,79.0,7.0,12.0,8.0,7.0,9.0,2016
