overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,year
54.0,68.0,43.0,52.0,62.0,70.0,43.0,62.0,50.0,66.0,63.0,55.0,61.0,68.0,51.0,68.0,57.0,67.0,49.0,42.0,52.0,41.0,42.0,43.0,69.0,34.0,27.0,25.0,40.0,6.0,11.5,66.0,14.5,14.5,2007
56.0,68.0,43.0,52.0,67.0,70.0,43.0,62.0,66.0,66.0,66.0,65.0,71.0,68.0,56.0,68.0,67.0,67.0,59.0,47.0,52.0,56.0,42.0,43.0,69.0,34.0,37.0,30.0,40.0,6.0,20.0,66.0,20.0,20.0,2008
61.5,71.0,43.0,52.0,67.0,70.0,53.0,62.0,66.0,66.0,70.0,65.0,71.0,68.0,65.0,68.0,73.0,67.0,73.0,60.0,60.0,56.0,42.0,53.0,69.0,59.0,63.0,30.0,40.0,6.0,20.0,66.0,20.0,20.0,2009
66.0,71.0,65.0,52.0,67.0,70.0,65.0,62.0,66.0,60.0,72.0,65.0,71.0,68.0,65.0,68.0,73.0,67.0,80.0,72.0,60.0,60.0,38.0,67.0,69.0,65.0,54.0,50.0,40.0,12.0,10.0,12.0,12.0,6.0,2010
69.5,68.5,65.0,51.5,67.0,70.0,73.0,52.0,56.0,60.0,72.0,73.0,71.0,69.0,65.0,71.5,73.0,65.5,80.0,75.5,60.0,60.0,38.0,71.0,71.0,65.0,34.0,45.0,35.0,12.0,10.0,12.0,12.0,6.0,2011
68.0,65.5,64.5,50.0,67.5,69.0,72.0,53.0,59.0,58.5,70.5,72.0,72.5,70.0,63.0,70.5,73.0,68.5,77.5,64.5,61.5,56.0,38.0,66.0,68.5,61.5,34.0,45.0,35.0,12.0,10.0,12.0,12.0,6.0,2012
64.4,63.0,64.0,49.0,64.4,65.0,66.4,54.8,62.0,58.2,66.6,68.6,71.0,66.4,61.0,66.0,69.4,64.0,70.8,57.0,63.0,52.0,38.0,62.6,62.6,58.0,34.0,45.0,35.0,12.0,10.0,12.0,12.0,6.0,2013
65.0,63.0,64.0,49.0,64.0,63.0,72.0,58.0,62.0,63.0,65.0,67.0,69.0,64.0,61.0,66.0,67.0,64.0,68.0,57.0,64.5,52.0,38.0,65.0,61.0,58.0,34.0,45.0,35.0,12.0,10.0,12.0,12.0,6.0,2014
65.5,64.5,64.5,49.5,63.5,63.5,73.0,58.5,62.5,63.5,62.5,67.0,70.5,64.0,61.5,66.0,67.5,64.0,69.5,57.0,66.5,52.5,40.5,64.5,59.5,58.5,34.5,45.5,35.5,12.5,10.5,12.5,12.5,6.5,2015
65.0,66.0,64.33,50.0,63.0,64.0,71.67,59.0,63.0,64.0,60.0,68.67,72.0,64.0,60.0,66.0,68.0,64.0,70.0,57.0,67.0,53.0,43.0,64.0,56.0,59.0,35.0,46.0,36.0,13.0,11.0,13.0,13.0,7.0,2016
