overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,year
73.5,72.5,66.5,65.5,75.5,60.0,75.5,70.0,70.0,61.5,70.5,70.5,68.5,67.0,76.5,70.0,72.5,56.0,73.5,67.5,64.5,69.0,76.0,71.0,76.0,75.5,59.5,44.5,24.0,6.0,18.5,61.5,16.5,15.0,2007
71.0,68.0,71.0,66.0,72.0,60.0,75.0,70.0,68.0,68.0,68.0,71.0,70.0,67.0,71.0,70.0,70.0,56.0,74.0,68.0,70.0,66.0,73.0,72.0,76.0,73.0,24.0,60.0,24.0,6.0,24.0,68.0,24.0,24.0,2008
72.0,68.0,71.0,68.0,72.0,60.0,76.0,70.0,70.0,68.0,69.0,74.0,76.0,67.0,75.0,70.0,73.0,56.0,73.0,61.0,72.0,69.0,73.0,72.0,76.0,73.0,24.0,25.0,24.0,6.0,24.0,68.0,24.0,24.0,2009
75.5,83.0,65.0,60.5,72.0,60.0,82.0,70.0,70.0,75.0,80.0,68.0,70.0,67.0,74.5,70.0,72.0,56.0,70.0,61.0,71.0,69.0,62.5,72.5,76.0,77.0,19.0,25.0,24.0,8.5,14.5,40.5,19.0,15.0,2010
78.0,85.0,65.0,58.0,80.0,60.0,83.0,84.0,72.0,82.0,82.0,67.0,68.5,66.0,74.0,64.5,72.0,54.5,69.5,61.5,71.0,69.0,52.0,73.0,80.0,84.0,14.0,25.0,24.0,11.0,5.0,6.0,14.0,6.0,2011
77.0,86.0,66.5,58.0,80.5,60.0,81.0,84.0,72.0,82.0,80.0,64.0,67.0,64.0,71.0,59.0,72.0,53.0,61.0,62.0,74.5,66.5,52.0,72.5,80.5,84.0,14.0,25.0,24.0,11.0,5.0,6.0,14.0,6.0,2012
80.0,88.0,75.33,62.0,85.0,60.0,81.33,85.33,72.0,84.67,82.33,63.0,68.0,64.0,79.0,61.0,74.0,55.33,64.0,62.0,78.33,61.33,52.0,80.0,84.0,82.0,17.67,25.0,24.0,11.0,5.0,6.0,14.0,6.0,2013
79.0,79.0,74.0,68.0,84.0,60.0,80.0,83.0,72.0,80.0,82.0,59.0,66.0,64.0,79.0,64.0,74.0,60.0,64.0,62.0,79.0,56.0,52.0,78.0,84.0,82.0,25.0,25.0,24.0,11.0,5.0,6.0,14.0,6.0,2014
78.5,82.0,72.83,67.67,84.0,58.33,79.0,81.83,72.33,80.5,81.83,60.17,66.17,62.5,81.67,64.0,73.67,60.0,64.0,62.0,79.83,56.33,52.33,78.33,83.67,85.17,21.67,25.33,24.33,11.33,5.33,6.33,14.33,6.33,2015
77.0,87.0,68.0,72.25,85.0,55.0,78.0,81.0,73.0,82.0,83.0,60.0,64.0,58.0,85.0,64.0,73.0,60.0,64.0,62.0,81.0,57.0,53.0,77.0,84.0,84.0,15.0,26.0,25.0,12.0,6.0,7.0,15.0,7.0,2016
