overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,year
83.5,71.0,86.5,84.5,78.0,83.0,75.5,66.0,71.0,68.0,78.5,82.0,77.0,77.0,77.5,81.0,84.5,87.0,90.5,89.0,78.5,83.0,80.0,82.0,79.0,82.0,49.0,52.0,41.0,11.0,13.0,68.0,13.5,14.0,2007
80.0,77.0,84.0,87.0,74.0,83.0,70.0,66.0,64.0,58.0,77.0,76.0,78.0,77.0,81.0,81.0,83.0,87.0,90.0,83.0,70.0,82.0,70.0,82.0,79.0,76.0,34.0,42.0,41.0,11.0,20.0,58.0,20.0,20.0,2008
82.5,82.0,88.5,87.0,77.0,83.0,74.5,66.0,64.0,58.0,77.0,76.0,78.0,77.0,82.5,81.0,86.0,87.0,90.0,84.5,77.0,82.0,78.5,86.0,79.0,76.0,27.0,32.0,41.0,11.0,20.0,58.0,20.0,20.0,2009
82.0,86.0,86.5,87.0,77.5,83.0,75.5,66.0,64.0,62.0,77.0,75.0,78.0,77.0,84.5,81.0,86.0,87.0,89.5,84.5,77.0,82.0,65.5,84.0,79.0,79.0,34.0,42.0,41.0,9.0,12.5,38.5,15.0,13.0,2010
79.0,86.0,83.0,84.0,78.0,83.0,76.0,66.0,64.0,62.0,77.0,70.5,74.0,75.5,85.0,71.5,86.0,81.5,91.0,82.0,77.0,77.0,54.5,82.0,79.0,83.5,48.0,48.0,41.0,7.0,5.0,15.0,10.0,6.0,2011
77.0,81.5,78.5,80.0,77.5,79.5,73.5,64.0,57.0,62.0,74.5,65.0,67.0,71.5,84.5,61.5,83.5,75.5,91.5,77.0,73.5,72.0,58.0,78.0,77.5,85.0,52.0,50.0,41.0,7.0,5.0,15.0,10.0,6.0,2012
74.67,79.33,75.67,80.0,75.67,74.0,71.33,62.0,50.0,63.0,73.33,65.0,65.67,67.33,82.0,61.0,81.0,75.0,83.67,76.0,71.0,72.0,58.0,77.67,73.33,85.0,52.0,52.0,41.0,7.0,5.0,15.0,10.0,6.0,2013
75.33,81.0,75.0,79.0,77.0,74.0,73.33,62.0,50.0,64.0,74.0,68.33,67.67,68.67,81.33,61.0,81.0,75.0,86.0,76.0,71.0,72.0,59.0,79.0,72.67,82.67,55.67,57.0,47.0,7.0,5.0,15.0,10.0,6.0,2014
77.69,80.92,77.46,78.38,76.69,74.46,74.77,62.69,50.46,67.92,75.08,68.69,71.54,71.85,82.54,61.0,80.92,76.15,90.92,76.62,74.38,72.46,62.85,82.69,75.0,85.0,65.08,69.15,62.0,7.46,5.46,15.46,10.46,6.46,2015
77.0,79.6,77.0,80.0,77.8,75.0,73.8,64.0,51.0,70.0,75.8,65.0,70.2,71.6,84.0,61.0,81.0,76.6,90.0,75.0,76.0,73.0,65.0,84.0,77.0,86.6,65.0,70.0,63.0,8.0,6.0,16.0,11.0,7.0,2016
