overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,year
55.0,50.0,49.0,51.0,53.0,51.0,57.0,59.0,44.0,42.0,55.0,66.0,68.0,68.0,52.0,73.0,58.0,79.0,67.0,76.0,46.0,73.0,52.0,49.0,67.0,53.0,52.0,53.0,60.0,10.0,21.0,42.0,21.0,21.0,2007
55.0,50.0,49.0,51.0,53.0,51.0,57.0,59.0,44.0,42.0,55.0,66.0,68.0,68.0,52.0,73.0,58.0,79.0,67.0,76.0,46.0,73.0,52.0,49.0,67.0,53.0,52.0,53.0,60.0,10.0,21.0,42.0,21.0,21.0,2008
62.0,55.0,57.0,59.0,61.5,51.0,61.0,59.0,44.0,48.5,61.0,69.5,75.0,68.0,64.5,73.0,68.5,79.0,67.0,75.0,58.0,73.0,64.0,60.0,67.0,61.5,53.0,52.5,60.0,10.0,21.0,48.5,21.0,21.0,2009
67.0,60.0,57.0,64.0,64.0,51.0,63.0,59.0,51.5,55.0,65.0,77.0,82.0,68.0,69.5,73.0,69.0,79.0,77.0,72.0,60.0,74.0,69.5,65.5,67.0,64.0,68.0,66.0,60.0,8.5,18.0,30.0,15.0,17.0,2010
68.0,60.0,59.0,65.5,67.5,55.0,65.5,59.0,59.0,63.5,67.0,76.5,77.5,68.0,68.0,59.5,71.5,84.5,78.5,74.0,60.0,74.0,66.0,67.0,67.0,62.0,68.0,69.0,60.0,6.0,15.0,5.0,9.0,13.0,2011
70.0,50.0,56.0,68.5,69.5,59.0,64.5,59.0,59.0,65.0,68.5,72.5,75.0,58.5,68.0,46.0,74.0,83.5,80.0,75.0,55.0,78.0,68.5,66.5,68.5,62.0,70.0,72.5,63.5,6.0,15.0,5.0,9.0,13.0,2012
72.08,57.67,56.0,70.17,70.83,59.0,68.92,59.0,59.0,68.0,72.67,70.67,68.83,56.25,68.0,52.5,74.0,77.0,79.0,71.0,50.67,78.0,71.5,67.17,61.58,62.0,74.0,79.0,72.0,6.0,15.0,5.0,9.0,13.0,2013
73.2,64.2,54.0,72.0,78.0,54.6,76.0,59.0,59.0,68.0,74.4,79.0,72.0,76.0,68.4,63.6,69.2,77.0,78.2,74.2,56.0,77.0,72.6,67.0,72.0,62.0,75.0,77.8,71.6,6.0,15.0,5.0,9.0,13.0,2014
75.5,61.67,51.67,72.67,75.67,48.67,73.0,59.67,59.67,64.67,69.67,78.33,70.0,76.0,70.67,56.0,62.67,77.0,77.0,75.0,53.67,77.67,78.67,60.0,72.67,62.67,76.0,79.67,74.67,6.67,15.67,5.67,9.67,13.67,2015
74.33,61.33,54.0,73.0,73.67,56.0,69.0,60.0,60.0,66.0,70.0,78.0,69.0,76.0,71.0,53.0,65.0,77.0,77.0,75.0,59.0,77.67,78.0,62.0,73.0,63.0,77.0,81.0,76.33,7.0,16.0,6.0,10.0,14.0,2016
