overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,year
54.0,48.0,32.0,44.0,55.0,27.0,49.0,38.0,41.0,53.0,57.0,52.0,52.0,59.0,55.0,63.0,38.0,56.0,61.0,58.0,36.0,61.0,46.0,38.0,50.0,42.0,54.0,58.0,55.0,4.0,22.0,53.0,22.0,22.0,2007
54.0,48.0,32.0,44.0,55.0,27.0,49.0,38.0,41.0,53.0,57.0,52.0,52.0,59.0,55.0,63.0,38.0,56.0,61.0,58.0,36.0,61.0,46.0,38.0,50.0,42.0,54.0,58.0,55.0,4.0,22.0,53.0,22.0,22.0,2008
56.0,43.0,32.0,50.0,55.0,27.0,43.0,38.0,41.0,53.0,54.0,52.0,52.0,59.0,62.0,63.0,38.0,56.0,61.0,62.0,36.0,63.0,53.0,61.0,50.0,53.0,48.0,57.0,55.0,4.0,22.0,53.0,22.0,22.0,2009
54.0,43.0,32.0,50.0,55.0,27.0,43.0,38.0,41.0,53.0,54.0,52.0,52.0,59.0,62.0,63.0,38.0,56.0,61.0,62.0,36.0,63.0,45.0,28.0,50.0,56.0,48.0,57.0,55.0,15.0,9.0,9.0,10.0,15.0,2010
59.0,42.5,31.5,54.5,60.5,26.5,45.5,41.5,40.5,58.5,61.5,61.5,59.5,58.5,61.5,71.0,47.5,70.0,71.5,64.5,41.5,66.5,49.5,45.5,56.5,55.5,54.5,56.5,54.5,15.0,9.0,9.0,10.0,15.0,2011
59.5,43.0,29.5,54.5,56.5,24.5,46.5,39.5,38.5,58.5,61.5,60.5,56.0,57.5,60.5,77.0,45.5,81.5,79.5,63.5,39.5,69.5,53.5,42.5,55.5,53.5,59.5,55.5,54.0,15.0,9.0,9.0,10.0,15.0,2012
59.67,50.67,29.0,54.0,54.33,24.0,46.0,39.67,38.0,58.33,63.33,60.0,53.0,57.0,60.0,77.67,45.0,81.0,80.67,63.67,39.0,69.0,53.0,42.0,55.0,53.0,59.0,58.33,54.67,15.0,9.0,9.0,10.0,15.0,2013
60.5,62.0,29.0,54.0,58.0,24.0,47.0,41.0,38.0,59.0,64.0,59.0,53.0,58.0,60.0,79.0,45.0,82.25,83.0,66.25,39.0,69.0,53.0,42.0,55.0,53.0,59.25,63.0,55.0,15.0,9.0,9.0,10.0,15.0,2014
64.33,63.33,29.67,56.0,63.67,24.67,56.67,41.67,38.67,60.33,66.0,53.33,49.67,63.67,60.67,79.0,45.67,86.0,84.67,69.33,39.67,69.67,56.33,42.67,58.33,53.67,67.0,69.33,66.0,15.67,9.67,9.67,10.67,15.67,2015
70.0,67.0,30.0,65.0,69.0,25.0,64.0,42.0,39.0,65.0,72.0,55.0,53.0,65.0,68.0,79.0,46.0,86.0,84.0,69.0,40.0,70.0,72.0,47.0,60.0,54.0,73.0,74.0,72.0,16.0,10.0,10.0,11.0,16.0,2016
