overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,year
59.0,64.0,64.0,57.0,59.0,63.0,53.0,59.0,57.0,67.0,71.0,53.0,49.0,55.0,53.0,61.0,63.0,67.0,56.0,61.0,53.0,48.0,39.0,53.0,72.0,75.0,23.0,23.0,17.0,1.0,23.0,67.0,23.0,23.0,2007
59.0,64.0,64.0,57.0,59.0,63.0,53.0,59.0,57.0,67.0,71.0,53.0,49.0,55.0,53.0,61.0,63.0,67.0,56.0,61.0,53.0,48.0,39.0,53.0,72.0,75.0,23.0,23.0,17.0,1.0,23.0,67.0,23.0,23.0,2008
64.0,64.0,64.0,57.0,64.0,63.0,71.0,59.0,57.0,57.0,71.0,71.0,73.0,55.0,60.0,61.0,63.0,67.0,64.0,61.0,53.0,60.0,39.0,53.0,72.0,75.0,23.0,23.0,17.0,1.0,23.0,57.0,23.0,23.0,2009
65.5,64.0,66.0,58.0,65.5,63.0,71.5,59.0,57.0,58.0,71.5,74.0,74.5,55.0,62.5,61.0,65.0,67.0,63.0,61.0,54.5,63.0,40.0,62.0,72.0,70.5,20.5,20.5,17.0,7.0,18.0,34.5,16.0,18.0,2010
69.5,65.0,69.5,52.0,65.5,65.5,73.0,63.0,57.0,57.0,68.5,80.0,75.0,68.5,64.5,74.5,73.5,74.5,72.0,70.0,58.0,71.5,48.0,73.0,63.0,67.5,30.0,36.0,37.0,13.0,13.0,12.0,9.0,13.0,2011
66.0,66.0,71.0,45.0,64.0,68.0,62.0,67.0,57.0,55.0,56.0,85.0,75.0,83.0,62.0,89.0,80.0,84.0,82.0,79.0,60.0,77.0,55.0,75.0,44.0,69.0,42.0,54.0,57.0,13.0,13.0,12.0,9.0,13.0,2012
64.8,65.0,67.2,45.0,60.2,65.2,65.0,69.0,57.0,59.4,50.8,82.2,72.6,86.0,65.2,89.0,80.0,84.0,82.0,79.0,60.0,78.6,51.8,76.6,47.8,69.0,42.0,55.2,57.0,13.0,13.0,12.0,9.0,13.0,2013
65.0,63.0,63.86,45.0,61.43,64.0,67.14,71.0,57.0,58.0,58.29,71.0,72.14,83.0,66.0,88.14,75.0,75.43,80.0,72.0,58.0,78.29,47.14,74.43,54.0,69.0,42.0,47.0,50.71,13.0,13.0,12.0,9.0,13.0,2014
66.2,63.4,63.2,45.4,63.6,64.4,68.4,68.4,57.4,56.4,60.4,71.0,75.0,81.0,64.6,86.0,71.6,70.0,82.8,68.2,58.4,74.4,42.4,71.6,60.8,69.4,42.4,40.4,45.4,13.4,13.4,12.4,9.4,13.4,2015
67.0,64.0,64.2,46.0,66.0,65.0,69.8,67.0,58.0,57.0,61.0,71.4,75.0,81.0,64.0,86.4,71.4,70.0,79.2,68.6,59.0,75.2,43.0,71.0,65.0,70.0,43.0,41.0,46.0,14.0,14.0,13.0,10.0,14.0,2016
